VARIABLES = T_[K], H-H298_[kcal/mol], G-H298_[kcal/mol], Cp_[cal/(mol_K)], S_[cal/(mol_K)], Viscosity_[gm/(cm-s)], Therm_Cond_[erg/(cm-s-K)], Dif_Co_with_O2_[cm^2/s]
  1880.00   11.689    -72.081      8.07      44.56     2.9548E-04 7.1471E+04       17.77    
  1890.00   11.770    -72.527      8.08      44.60     2.9649E-04 7.1783E+04       17.93    
  1900.00   11.851    -72.973      8.09      44.64     2.9750E-04 7.2096E+04       18.09    
  1910.00   11.932    -73.420      8.10      44.69     2.9851E-04 7.2408E+04       18.25    
  1920.00   12.013    -73.867      8.11      44.73     2.9951E-04 7.2719E+04       18.40    
  1930.00   12.094    -74.314      8.12      44.77     3.0052E-04 7.3031E+04       18.56    
  1940.00   12.175    -74.762      8.12      44.81     3.0152E-04 7.3342E+04       18.72    
  1950.00   12.256    -75.211      8.13      44.85     3.0252E-04 7.3654E+04       18.88    
  1960.00   12.338    -75.659      8.14      44.90     3.0352E-04 7.3965E+04       19.04    
  1970.00   12.419    -76.109      8.15      44.94     3.0451E-04 7.4275E+04       19.20    
  1980.00   12.501    -76.558      8.16      44.98     3.0551E-04 7.4586E+04       19.36    
  1990.00   12.582    -77.008      8.16      45.02     3.0650E-04 7.4897E+04       19.52    
  2000.00   12.664    -77.459      8.17      45.06     3.0749E-04 7.5207E+04       19.69    
  2010.00   12.746    -77.909      8.18      45.10     3.0848E-04 7.5517E+04       19.85    
  2020.00   12.828    -78.361      8.19      45.14     3.0947E-04 7.5827E+04       20.01    
  2030.00   12.909    -78.812      8.20      45.18     3.1046E-04 7.6137E+04       20.18    
  2040.00   12.991    -79.264      8.20      45.22     3.1144E-04 7.6446E+04       20.34    
  2050.00   13.074    -79.717      8.21      45.26     3.1242E-04 7.6756E+04       20.51    
  2060.00   13.156    -80.170      8.22      45.30     3.1340E-04 7.7065E+04       20.67    
  2070.00   13.238    -80.623      8.23      45.34     3.1438E-04 7.7374E+04       20.84    
  2080.00   13.320    -81.076      8.24      45.38     3.1536E-04 7.7683E+04       21.00    
  2090.00   13.403    -81.530      8.24      45.42     3.1634E-04 7.7992E+04       21.17    
  2100.00   13.485    -81.985      8.25      45.46     3.1731E-04 7.8300E+04       21.34    
  2110.00   13.568    -82.440      8.26      45.50     3.1828E-04 7.8608E+04       21.51    
  2120.00   13.650    -82.895      8.27      45.54     3.1925E-04 7.8917E+04       21.67    
  2130.00   13.733    -83.351      8.27      45.58     3.2022E-04 7.9225E+04       21.84    
  2140.00   13.816    -83.806      8.28      45.62     3.2119E-04 7.9532E+04       22.01    
  2150.00   13.899    -84.263      8.29      45.66     3.2216E-04 7.9840E+04       22.18    
  2160.00   13.982    -84.720      8.30      45.70     3.2312E-04 8.0148E+04       22.35    
  2170.00   14.065    -85.177      8.31      45.73     3.2409E-04 8.0455E+04       22.53    
  2180.00   14.148    -85.634      8.31      45.77     3.2505E-04 8.0762E+04       22.70    
  2190.00   14.231    -86.092      8.32      45.81     3.2601E-04 8.1069E+04       22.87    
  2200.00   14.314    -86.550      8.33      45.85     3.2697E-04 8.1376E+04       23.04    
  2210.00   14.397    -87.009      8.34      45.89     3.2792E-04 8.1682E+04       23.22    
  2220.00   14.481    -87.468      8.34      45.92     3.2888E-04 8.1989E+04       23.39    
  2230.00   14.564    -87.928      8.35      45.96     3.2983E-04 8.2295E+04       23.56    
  2240.00   14.648    -88.387      8.36      46.00     3.3078E-04 8.2601E+04       23.74    
  2250.00   14.731    -88.848      8.37      46.04     3.3174E-04 8.2907E+04       23.91    
  2260.00   14.815    -89.308      8.37      46.07     3.3268E-04 8.3213E+04       24.09    
  2270.00   14.899    -89.769      8.38      46.11     3.3363E-04 8.3518E+04       24.27    
  2280.00   14.983    -90.230      8.39      46.15     3.3458E-04 8.3824E+04       24.44    
  2290.00   15.067    -90.692      8.39      46.18     3.3552E-04 8.4129E+04       24.62    
  2300.00   15.151    -91.154      8.40      46.22     3.3647E-04 8.4434E+04       24.80    
  2310.00   15.235    -91.616      8.41      46.26     3.3741E-04 8.4739E+04       24.98    
  2320.00   15.319    -92.079      8.42      46.29     3.3835E-04 8.5044E+04       25.15    
  2330.00   15.403    -92.542      8.42      46.33     3.3929E-04 8.5348E+04       25.33    
  2340.00   15.487    -93.006      8.43      46.36     3.4023E-04 8.5653E+04       25.51    
  2350.00   15.572    -93.469      8.44      46.40     3.4116E-04 8.5957E+04       25.69    
  2360.00   15.656    -93.934      8.44      46.44     3.4210E-04 8.6261E+04       25.87    
  2370.00   15.741    -94.398      8.45      46.47     3.4303E-04 8.6565E+04       26.06    
  2380.00   15.825    -94.863      8.46      46.51     3.4397E-04 8.6869E+04       26.24    
  2390.00   15.910    -95.328      8.47      46.54     3.4490E-04 8.7172E+04       26.42    
  2400.00   15.994    -95.794      8.47      46.58     3.4583E-04 8.7476E+04       26.60    
  2410.00   16.079    -96.260      8.48      46.61     3.4675E-04 8.7779E+04       26.79    
  2420.00   16.164    -96.726      8.49      46.65     3.4768E-04 8.8082E+04       26.97    
  2430.00   16.249    -97.193      8.49      46.68     3.4861E-04 8.8385E+04       27.15    
  2440.00   16.334    -97.660      8.50      46.72     3.4953E-04 8.8688E+04       27.34    
  2450.00   16.419    -98.127      8.51      46.75     3.5045E-04 8.8990E+04       27.52    
  2460.00   16.504    -98.595      8.51      46.79     3.5138E-04 8.9293E+04       27.71    
  2470.00   16.589    -99.063      8.52      46.82     3.5230E-04 8.9595E+04       27.90    
  2480.00   16.674    -99.531      8.53      46.86     3.5322E-04 8.9897E+04       28.08    
  2490.00   16.760   -100.000      8.53      46.89     3.5413E-04 9.0199E+04       28.27    
  2500.00   16.845   -100.469      8.54      46.93     3.5505E-04 9.0501E+04       28.46    
  2510.00   16.931   -100.939      8.55      46.96     3.5596E-04 9.0803E+04       28.65    
  2520.00   17.016   -101.408      8.55      46.99     3.5688E-04 9.1104E+04       28.84    
  2530.00   17.102   -101.879      8.56      47.03     3.5779E-04 9.1406E+04       29.02    
  2540.00   17.187   -102.349      8.57      47.06     3.5870E-04 9.1707E+04       29.21    
  2550.00   17.273   -102.820      8.58      47.10     3.5961E-04 9.2008E+04       29.40    
  2560.00   17.359   -103.291      8.58      47.13     3.6052E-04 9.2309E+04       29.60    
  2570.00   17.445   -103.762      8.59      47.16     3.6143E-04 9.2609E+04       29.79    
  2580.00   17.531   -104.234      8.59      47.20     3.6234E-04 9.2910E+04       29.98    
  2590.00   17.617   -104.706      8.60      47.23     3.6324E-04 9.3210E+04       30.17    
  2600.00   17.703   -105.179      8.61      47.26     3.6414E-04 9.3510E+04       30.36    
  2610.00   17.789   -105.651      8.61      47.30     3.6505E-04 9.3810E+04       30.56    
  2620.00   17.875   -106.125      8.62      47.33     3.6595E-04 9.4110E+04       30.75    
  2630.00   17.961   -106.598      8.63      47.36     3.6685E-04 9.4410E+04       30.94    
  2640.00   18.047   -107.072      8.63      47.39     3.6775E-04 9.4710E+04       31.14    
  2650.00   18.134   -107.546      8.64      47.43     3.6865E-04 9.5009E+04       31.33    
  2660.00   18.220   -108.020      8.65      47.46     3.6954E-04 9.5308E+04       31.53    
  2670.00   18.307   -108.495      8.65      47.49     3.7044E-04 9.5607E+04       31.73    
  2680.00   18.393   -108.970      8.66      47.52     3.7133E-04 9.5906E+04       31.92    
  2690.00   18.480   -109.446      8.67      47.56     3.7223E-04 9.6205E+04       32.12    
  2700.00   18.567   -109.921      8.67      47.59     3.7312E-04 9.6504E+04       32.32    
  2710.00   18.653   -110.397      8.68      47.62     3.7401E-04 9.6802E+04       32.52    
  2720.00   18.740   -110.874      8.69      47.65     3.7490E-04 9.7101E+04       32.71    
  2730.00   18.827   -111.350      8.69      47.68     3.7579E-04 9.7399E+04       32.91    
  2740.00   18.914   -111.827      8.70      47.72     3.7668E-04 9.7697E+04       33.11    
  2750.00   19.001   -112.305      8.70      47.75     3.7756E-04 9.7995E+04       33.31    
  2760.00   19.088   -112.782      8.71      47.78     3.7845E-04 9.8293E+04       33.51    
  2770.00   19.175   -113.260      8.72      47.81     3.7933E-04 9.8590E+04       33.71    
  2780.00   19.262   -113.739      8.72      47.84     3.8021E-04 9.8888E+04       33.92    
  2790.00   19.350   -114.217      8.73      47.87     3.8110E-04 9.9185E+04       34.12    
  2800.00   19.437   -114.696      8.73      47.90     3.8198E-04 9.9482E+04       34.32    
  2810.00   19.524   -115.175      8.74      47.94     3.8286E-04 9.9779E+04       34.52    
  2820.00   19.612   -115.655      8.75      47.97     3.8374E-04 1.0008E+05       34.73    
  2830.00   19.699   -116.135      8.75      48.00     3.8461E-04 1.0037E+05       34.93    
  2840.00   19.787   -116.615      8.76      48.03     3.8549E-04 1.0067E+05       35.13    
  2850.00   19.875   -117.095      8.77      48.06     3.8637E-04 1.0097E+05       35.34    
  2860.00   19.962   -117.576      8.77      48.09     3.8724E-04 1.0126E+05       35.54    
  2870.00   20.050   -118.057      8.78      48.12     3.8811E-04 1.0156E+05       35.75    
  2880.00   20.138   -118.538      8.78      48.15     3.8899E-04 1.0185E+05       35.96    
  2890.00   20.226   -119.020      8.79      48.18     3.8986E-04 1.0215E+05       36.16    
  2900.00   20.314   -119.502      8.80      48.21     3.9073E-04 1.0245E+05       36.37    
  2910.00   20.402   -119.984      8.80      48.24     3.9160E-04 1.0274E+05       36.58    
  2920.00   20.490   -120.467      8.81      48.27     3.9246E-04 1.0304E+05       36.79    
  2930.00   20.578   -120.950      8.81      48.30     3.9333E-04 1.0333E+05       36.99    
  2940.00   20.666   -121.433      8.82      48.33     3.9420E-04 1.0363E+05       37.20    
  2950.00   20.754   -121.916      8.82      48.36     3.9506E-04 1.0392E+05       37.41    
  2960.00   20.842   -122.400      8.83      48.39     3.9593E-04 1.0422E+05       37.62    
  2970.00   20.931   -122.884      8.84      48.42     3.9679E-04 1.0451E+05       37.83    
  2980.00   21.019   -123.369      8.84      48.45     3.9765E-04 1.0480E+05       38.04    
  2990.00   21.107   -123.853      8.85      48.48     3.9851E-04 1.0510E+05       38.26    
  3000.00   21.196   -124.338      8.85      48.51     3.9937E-04 1.0539E+05       38.47    
