TITLE="Graphics"
VARIABLES= "koeff", "vel700_chemk"
 5.00000000000000e-001    5.99541284403670e+002
 6.01016518424396e-001    7.23165137614679e+002
 6.98221092757306e-001    8.26605504587156e+002
 7.99237611181703e-001    9.04816513761468e+002
 9.02160101651842e-001    9.72935779816514e+002
 9.99364675984752e-001    1.02591743119266e+003
 1.10038119440915e+000    1.07133027522936e+003
 1.20139771283355e+000    1.10665137614679e+003
 1.30050825921220e+000    1.13440366972477e+003
 1.39961880559085e+000    1.15711009174312e+003
 1.50063532401525e+000    1.16972477064220e+003
 1.59974587039390e+000    1.17981651376147e+003
 1.70076238881830e+000    1.18486238532110e+003
 1.79987293519695e+000    1.18486238532110e+003
 1.90088945362135e+000    1.18233944954128e+003
 2.00190597204574e+000    1.17729357798165e+003
