TITLE="Graphics"
VARIABLES= "koeff", "vel600_chemk"
 5.00000000000000e-001    3.77522935779817e+002
 5.97204574332910e-001    4.88532110091743e+002
 7.00127064803050e-001    5.79357798165138e+002
 7.99237611181703e-001    6.55045871559633e+002
 9.00254129606099e-001    7.18119266055046e+002
 9.97458703939009e-001    7.71100917431193e+002
 1.10038119440915e+000    8.11467889908257e+002
 1.19949174078780e+000    8.44266055045872e+002
 1.30050825921220e+000    8.69495412844037e+002
 1.40152477763659e+000    8.89678899082569e+002
 1.50063532401525e+000    9.02293577981651e+002
 1.59974587039390e+000    9.09862385321101e+002
 1.70076238881830e+000    9.14908256880734e+002
 1.79796696315121e+000    9.14908256880734e+002
 1.90088945362135e+000    9.12385321100917e+002
 2.00190597204574e+000    9.04816513761468e+002
