VARIABLES= Temp_[K], H-H298_[kcal/mol], G-H298_[kcal/mol], Cp_[cal/(mol-K)], S_[cal/(mol-K)], Viscosity_[gm/(cm-s)], Therm_Cond_[erg/(cm-s-K)], Dif_Co_with_N2_[cm^2/s]
   298.15    0.000    -14.628      7.02      49.06     2.0606E-04  2619.          0.2075    
   300.00    0.013    -14.719      7.02      49.11     2.0701E-04  2634.          0.2097    
   310.00    0.083    -15.211      7.04      49.34     2.1214E-04  2715.          0.2222    
   320.00    0.154    -15.706      7.05      49.56     2.1720E-04  2795.          0.2349    
   330.00    0.224    -16.202      7.07      49.78     2.2220E-04  2874.          0.2479    
   340.00    0.295    -16.701      7.08      49.99     2.2714E-04  2953.          0.2612    
   350.00    0.366    -17.202      7.10      50.19     2.3202E-04  3031.          0.2748    
   360.00    0.437    -17.705      7.12      50.39     2.3685E-04  3108.          0.2886    
   370.00    0.508    -18.210      7.14      50.59     2.4162E-04  3185.          0.3027    
   380.00    0.580    -18.717      7.16      50.78     2.4635E-04  3261.          0.3170    
   390.00    0.652    -19.226      7.18      50.97     2.5102E-04  3337.          0.3316    
   400.00    0.723    -19.736      7.20      51.15     2.5564E-04  3413.          0.3465    
   410.00    0.796    -20.248      7.22      51.33     2.6022E-04  3487.          0.3616    
   420.00    0.868    -20.763      7.24      51.50     2.6475E-04  3562.          0.3770    
   430.00    0.940    -21.279      7.26      51.67     2.6924E-04  3636.          0.3927    
   440.00    1.013    -21.796      7.29      51.84     2.7369E-04  3709.          0.4085    
   450.00    1.086    -22.315      7.31      52.00     2.7809E-04  3782.          0.4247    
   460.00    1.159    -22.836      7.33      52.16     2.8246E-04  3855.          0.4410    
   470.00    1.233    -23.359      7.36      52.32     2.8679E-04  3927.          0.4577    
   480.00    1.307    -23.883      7.38      52.48     2.9108E-04  3998.          0.4745    
   490.00    1.380    -24.408      7.41      52.63     2.9533E-04  4070.          0.4916    
   500.00    1.455    -24.935      7.43      52.78     2.9955E-04  4141.          0.5089    
   510.00    1.529    -25.464      7.45      52.93     3.0374E-04  4211.          0.5265    
   520.00    1.604    -25.994      7.48      53.07     3.0789E-04  4281.          0.5443    
   530.00    1.679    -26.525      7.50      53.21     3.1200E-04  4351.          0.5623    
   540.00    1.754    -27.058      7.53      53.35     3.1609E-04  4421.          0.5805    
   550.00    1.829    -27.592      7.55      53.49     3.2015E-04  4490.          0.5990    
   560.00    1.905    -28.128      7.57      53.63     3.2417E-04  4558.          0.6177    
   570.00    1.981    -28.665      7.60      53.76     3.2817E-04  4627.          0.6366    
   580.00    2.057    -29.203      7.62      53.90     3.3213E-04  4695.          0.6557    
   590.00    2.133    -29.743      7.64      54.03     3.3607E-04  4762.          0.6751    
   600.00    2.210    -30.284      7.67      54.16     3.3998E-04  4830.          0.6947    
   610.00    2.286    -30.826      7.69      54.28     3.4387E-04  4897.          0.7145    
   620.00    2.363    -31.369      7.71      54.41     3.4773E-04  4964.          0.7345    
   630.00    2.441    -31.914      7.74      54.53     3.5156E-04  5030.          0.7547    
   640.00    2.518    -32.460      7.76      54.65     3.5537E-04  5096.          0.7751    
   650.00    2.596    -33.007      7.78      54.77     3.5915E-04  5162.          0.7958    
   660.00    2.674    -33.555      7.80      54.89     3.6291E-04  5228.          0.8166    
   670.00    2.752    -34.105      7.82      55.01     3.6665E-04  5293.          0.8377    
   680.00    2.830    -34.656      7.84      55.13     3.7036E-04  5358.          0.8589    
   690.00    2.909    -35.207      7.87      55.24     3.7405E-04  5423.          0.8804    
   700.00    2.987    -35.760      7.89      55.35     3.7772E-04  5487.          0.9021    
   710.00    3.066    -36.314      7.91      55.47     3.8137E-04  5552.          0.9240    
   720.00    3.146    -36.870      7.92      55.58     3.8500E-04  5616.          0.9461    
   730.00    3.225    -37.426      7.94      55.69     3.8860E-04  5679.          0.9684    
   740.00    3.304    -37.983      7.96      55.79     3.9219E-04  5743.          0.9908    
   750.00    3.384    -38.542      7.98      55.90     3.9575E-04  5806.           1.014    
   760.00    3.464    -39.101      8.00      56.01     3.9930E-04  5869.           1.036    
   770.00    3.544    -39.662      8.02      56.11     4.0283E-04  5932.           1.059    
   780.00    3.624    -40.224      8.03      56.22     4.0634E-04  5994.           1.083    
   790.00    3.705    -40.786      8.05      56.32     4.0983E-04  6057.           1.106    
   800.00    3.785    -41.350      8.07      56.42     4.1330E-04  6119.           1.130    
   810.00    3.866    -41.915      8.08      56.52     4.1675E-04  6181.           1.154    
   820.00    3.947    -42.480      8.10      56.62     4.2019E-04  6242.           1.178    
   830.00    4.028    -43.047      8.11      56.72     4.2361E-04  6304.           1.202    
   840.00    4.109    -43.615      8.13      56.81     4.2701E-04  6365.           1.227    
   850.00    4.191    -44.183      8.14      56.91     4.3040E-04  6426.           1.251    
   860.00    4.272    -44.753      8.16      57.01     4.3377E-04  6487.           1.276    
   870.00    4.354    -45.323      8.17      57.10     4.3712E-04  6548.           1.301    
   880.00    4.436    -45.895      8.18      57.19     4.4046E-04  6608.           1.326    
   890.00    4.518    -46.467      8.20      57.29     4.4378E-04  6669.           1.352    
   900.00    4.600    -47.041      8.21      57.38     4.4709E-04  6729.           1.377    
   910.00    4.682    -47.615      8.22      57.47     4.5039E-04  6789.           1.403    
