TITLE="Graphics"
VARIABLES= "x", "T_can", "Y_H_can", "Y_H2_can", "Y_O_can", "Y_O2_can", "Y_OH_can", "Y_H2O_can", "Y_N2_can", "Y_HO2_can", "Y_H2O2_can", "Y_CO_can", "Y_CO2_can", "Y_CH2O_can", "Y_HCO_can", "Y_CH3OH_can", "Y_CH2OH_can", "Y_CH3O_can", "Y_CH3O2_can", "Y_CH4_can", "Y_CH3_can", "Y_CH2_can", "Y_CH2(S)_can", "Y_C2H6_can", "Y_C2H5O2_can", "Y_C2H5_can", "Y_C2H4_can", "Y_C2H3_can", "Y_C2H2_can", "Y_CH2CHO_can", "Y_CH2CO_can", "Y_HCCO_can", "Y_NC3H7_can", "Y_C3H6_can", "Y_C3H5-A_can", "Y_C3H5O_can", "Y_C3H4-A_can", "Y_NC3H7O2_can", "Y_C2H3CHO_can", "Y_NC7H16_can", "Y_C7H15_can", "Y_C7H15O2_can", "Y_C7H14OOH_can", "Y_C7H14_can", "Y_C7H14OOHO2_can", "Y_NC7KET_can", "Y_C7H14O_can", "Y_NC3H7CHO_can", "Y_NC3H7CO_can"
-0.9980468749999999, 300.0,3.486454157574247e-16,2.292390867670024e-07,-1.248140187195474e-13,0.2119143246387448,-2.8272372428343205e-19,6.794813770106192e-11,0.697590209238407,3.586449593416919e-14,3.226443645145277e-13,1.8664523401467694e-11,1.785902748942626e-13,-8.754273270089313e-14,-3.336496657279835e-27,1.209101565296722e-16,-2.987315136724152e-31,-1.7060909881911554e-21,-2.418017975286434e-15,1.8068558697134783e-12,-3.127668610318169e-14,9.042804746462858e-27,2.260603975881422e-14,-1.246289048819128e-14,-2.339189752589407e-16,-5.115782637159088e-15,1.873078044209174e-12,-7.460000374322471e-30,2.0411916484301222e-13,-5.2822752736565845e-14,-6.692107536947064e-14,-2.6601491435822244e-27,2.278237646264284e-13,-1.560748167685114e-14,-2.9996630927045977e-13,6.153975472669649e-21,-1.1613967089561485e-16,7.210198420759528e-15,1.3485930072080823e-13,0.09049523679246997,4.244895587364402e-13,-1.633069813875035e-14,-5.1341695723087855e-17,-8.249837750252425e-14,-4.179915295958035e-18,3.7812903717917163e-13,-4.905235619415539e-14,-9.061012590244963e-14,-1.4141186253382113e-27
-0.7180468749999999, 300.0000100455004,2.898338185123465e-20,1.6586162406542888e-06,-3.3271242765866907e-15,0.21191410046740616,-4.687129509752116e-18,1.5733591671094592e-09,0.6975887412426267,9.041536627435294e-13,4.145518009204886e-12,4.669777525607941e-10,6.084053248663775e-12,3.100881025542077e-13,-1.1025869345643844e-25,1.5702602669354095e-14,-9.847884209420119e-30,-5.577259182793806e-20,-9.697240937580821e-14,4.182856309087676e-11,-4.958731394650551e-19,3.5896024500176828e-28,6.221065361441819e-21,1.1991045005227787e-13,-1.1016306692864127e-14,-1.759651284560718e-19,5.2861558894911996e-11,-2.1564694015256184e-28,5.964008238562193e-12,-5.155322044028477e-14,-4.707596731007993e-14,-5.621530664329583e-26,8.915452693032315e-19,3.049925709940572e-13,-2.9992770060813507e-13,-3.1318551650147006e-18,3.5347619773595105e-15,4.0615389231211257e-13,1.3496782670896477e-13,0.09049549752199232,-1.7101595522351639e-19,-1.3315984717339473e-12,-8.625704943716757e-22,-8.249589799962278e-14,-4.177116512271753e-16,3.781301406790227e-13,-4.9052378012791705e-14,-9.060038989039249e-14,-7.879423078129846e-26
-0.43804687499999984, 300.00026450413606,1.0851676449517586e-24,1.200140027300555e-05,-9.024378840034467e-17,0.21191246376074013,-1.6908806395096267e-19,3.637609726542004e-08,0.6975780992165147,2.1003092090824137e-11,1.006343096401866e-10,1.1679752099896475e-08,2.0046913199224714e-10,1.3527224385666481e-11,-8.507224622142295e-26,5.424541728559746e-13,-1.0905447701610655e-30,-5.887689657925034e-20,7.725177057454951e-14,9.637757037252745e-10,-2.7021087330241995e-23,-1.248452885858969e-27,1.737002989582651e-27,4.756926757275689e-12,-1.0735149169082758e-14,2.6969143884273105e-21,1.4580803152245982e-09,-2.526559014206879e-28,1.743044340837042e-10,-3.4800092628591755e-14,7.161249704274507e-13,-4.477575962857642e-26,3.515862573531233e-24,1.2305451483063524e-11,-2.9903376158683475e-13,-3.720921500944502e-18,1.4526404165625283e-13,4.058938316734454e-13,1.4152000199550071e-13,0.09049738461731446,-7.597365919519541e-21,-1.3881662695842038e-12,-7.762159728791502e-22,-8.230214221177343e-14,-7.888392246722454e-16,3.7813940858792614e-13,-4.9044226460315707e-14,-9.005223281239603e-14,5.1429066220709175e-27
-0.2980468749999999, 300.0027108006629,3.244130520436329e-22,4.136560048723871e-05,-5.072381365228898e-18,0.21190768627590786,8.850408055627471e-20,3.4248090039530383e-07,0.6975477065284715,2.1336560699259e-10,1.0256523622694052e-09,1.1827783039204061e-07,2.624577369019906e-09,1.7971563248915187e-10,-4.1834142629288015e-26,7.287157010518883e-12,1.6355343965286328e-29,-9.702589616680207e-20,2.5028461934641925e-12,9.044933029626153e-09,-1.6273976164679463e-22,-8.340331106945465e-28,1.0263532066603007e-33,6.624898880389156e-11,-8.743514140960426e-15,2.761472307655877e-20,1.6159053680106523e-08,8.09580091168099e-28,2.0406703823464783e-09,2.0208560222165423e-13,1.181996615443667e-11,-2.960050774793867e-26,3.1298288032832945e-29,1.8228058513934712e-10,-2.8633581758482097e-13,1.1384533126521571e-17,2.22656558047589e-12,4.045434531930462e-13,2.7002162379821484e-13,0.09050274927666832,1.853117269882228e-21,-1.3553505751250406e-12,-7.583549434797291e-22,-7.69293989072502e-14,-9.656673756601177e-16,3.7820228469573277e-13,-4.877742496192538e-14,-7.85635702678262e-14,3.772979168921664e-27
-0.22804687499999987, 300.01505782764474,1.4054705213265066e-20,9.040971189852222e-05,-5.682376100272557e-19,0.21189909816055622,1.4983607438392736e-18,1.76548631088355e-06,0.6974961390441405,1.1783425937594263e-09,5.6938872848771565e-09,6.517517089812789e-07,1.834852656503825e-08,1.2662250165794945e-09,5.52607249257169e-25,5.216206093170535e-11,2.0621179142401252e-27,-2.478061871467941e-19,2.000194746453458e-11,4.649156073987695e-08,2.2475249998543154e-22,-5.960230522187918e-28,-1.4783813959299914e-41,4.894281590393958e-10,1.777441676178505e-15,1.5218214050144469e-19,9.674942962497811e-08,5.1548960186371924e-26,1.2855518809411184e-08,2.005675321377118e-12,9.538478757237852e-11,-1.96773987684785e-26,9.707587020267493e-29,1.4287552139053659e-09,-1.9153551776181386e-13,6.617358760236319e-16,1.8031575067828044e-11,4.007223939459979e-13,1.558256238714524e-12,0.09051175115492949,3.4644020275562444e-20,-9.54535633607068e-13,-5.351267219352922e-22,-1.5198176536464898e-15,-9.712439830795205e-16,3.7889528463437437e-13,-4.474616568953467e-14,4.4506002597242405e-14,1.2861497959465734e-26
-0.1930468749999999, 300.0492216933164,2.0035037180250937e-19,0.0001436477215106535,2.308809176737737e-19,0.21188824289747926,1.4528594034577944e-17,5.4291413622948735e-06,0.6974382907872189,3.840987963128256e-09,1.8640981872594805e-08,2.1201443726006703e-06,7.327732465006128e-08,5.0896252179319655e-09,8.243651293815438e-24,2.1266787471494624e-10,9.021844342281744e-26,1.6228583427793393e-18,8.752725905364081e-11,1.426256721531669e-07,1.50693123283113e-20,9.743981873031987e-28,1.1144881582107378e-38,2.051397786055326e-09,4.2108565628427066e-14,4.902266710192607e-19,3.3780870620538685e-07,8.888254802714547e-25,4.6894948163640585e-08,9.306009493794349e-12,4.3071933211195806e-10,8.997068699436095e-26,6.265398672170287e-27,6.31077696090639e-09,1.8626992837620303e-13,8.503117623256366e-15,8.199320416613844e-11,3.9403541741017944e-13,8.334580809089742e-12,0.09052163193303973,3.356263863497203e-19,1.7598644782923003e-12,9.911257033933697e-22,5.461886201793139e-13,-4.3263822974487705e-16,3.8447901068058396e-13,-1.3543655868134828e-14,7.34263505182714e-13,1.3922888962220156e-24
-0.15804687499999995, 300.1861550022115,3.95415829364077e-18,0.00023847935195273295,4.708132543769173e-18,0.21186320381497728,2.4221135416447595e-16,1.922787662441801e-05,0.6973288538080387,1.4532232417474517e-08,7.083626089884725e-08,7.999350620284008e-06,3.4744342288637023e-07,2.4303811127596457e-08,1.6395549525190476e-22,1.031639608136667e-09,8.146420866464534e-24,7.570408571015572e-17,4.5764205125631376e-10,5.037921908774921e-07,3.9770334600443073e-19,8.413863735446269e-26,3.881012192558771e-36,1.0259575005117537e-08,2.944861115645855e-13,1.7601941479591873e-18,1.3796414508628573e-06,3.184537811198933e-23,2.0110370016815586e-07,5.106887341644991e-11,2.336717036315801e-09,7.944637007900046e-24,6.496469096929449e-25,3.343378983577922e-08,2.3202959050019743e-12,1.0129500426871561e-13,4.484526895064763e-10,3.7348844046482147e-13,5.811176260350844e-11,0.09053964602320569,5.601583102221603e-18,2.8480441465985116e-11,1.6299779836807822e-20,6.0322463305460854e-12,6.0405007936342665e-15,4.489938186193231e-13,3.185681522003181e-13,6.11827133624442e-12,1.3010606014719864e-22
-0.14054687499999996, 300.4082714345991,2.41235035183101e-17,0.00031368803937425815,2.68458323049507e-17,0.21183461962326575,1.4214111243381447e-15,4.0430405893394176e-05,0.6972331472578641,3.201252679102299e-08,1.5619978178528473e-07,1.7557145786212968e-05,8.945376661392959e-07,6.288843941626134e-08,1.5981009353873633e-21,2.6999273843598508e-09,1.3546636574856609e-22,6.940705157107084e-16,1.2662322473610752e-09,1.0575373989016108e-06,2.8613845726021308e-18,1.1675676295750431e-24,1.4252326304774433e-34,2.7450169077015808e-08,9.625632057360186e-13,3.666686242836001e-18,3.1973829437996035e-06,3.934260280860521e-22,4.821992106693446e-07,1.4580607433817874e-10,6.634449832049251e-09,1.2423310311732866e-22,1.1528759113755697e-23,9.329126020037672e-08,7.108020247713233e-12,5.191621996039078e-13,1.2810294974192169e-09,3.537304539841847e-13,2.012722937137718e-10,0.0905545416163777,3.2963173527578966e-17,1.2205204371874642e-10,7.162963726496896e-20,2.7305577340251904e-11,3.4798872006965776e-14,7.378600933360473e-13,1.6842913307961998e-12,2.2537293779430586e-11,3.2989230041765852e-21
-0.1230468749999998, 300.9603071032812,1.755023332170337e-16,0.00041822869669844295,1.3518077399610103e-16,0.21177561052148028,1.0103421499490667e-14,9.08785828099891e-05,0.6970820875341779,7.598326225091614e-08,3.7055679575537527e-07,4.1438556166417674e-05,2.5307307764852936e-06,1.7892172616468743e-07,2.4912395023979688e-20,7.781211965486695e-09,3.0341091785062427e-21,6.649144238387015e-15,3.891316729610046e-09,2.372946604002856e-06,2.5519479906347423e-17,1.568108558696987e-23,6.623920381759101e-33,8.11257657176998e-08,3.6403985867343184e-12,8.197216785619593e-18,8.026933519473055e-06,6.895628978615484e-21,1.2582571879341968e-06,4.633329615098728e-10,2.0970828272648545e-08,2.426794663618012e-21,2.631907419314865e-22,2.8915122549883895e-07,2.301835004498637e-11,2.73384733075691e-12,4.077424421857286e-09,3.2647519221984743e-13,7.972987209051361e-10,0.09057653263416507,2.3592130290601897e-16,6.050913828802896e-10,3.7752430976962567e-19,1.4423437314359422e-10,2.2798948564946876e-13,2.557640647682495e-12,9.617189101422632e-12,9.468019384889558e-11,7.684397343505227e-20
-0.11429687499999973, 301.5417132422703,5.431883304807404e-16,0.00048577612406220386,3.589001216968406e-16,0.21171911514427372,3.092079922955402e-14,0.00014212993731472812,0.696968617930815,1.2318313948726756e-07,5.988109903012082e-07,6.677344338809282e-05,4.5674451975869625e-06,3.240502427842333e-07,1.2974755141621793e-19,1.4210433108358943e-08,1.7964971182202618e-20,2.698458116302159e-14,7.4276659265684695e-09,3.707780313459449e-06,9.34671498747648e-17,7.268551386346113e-23,6.771097829418162e-32,1.5058620370976588e-07,8.281479276120614e-12,1.4353458455594862e-17,1.343570088837819e-05,3.600436001503456e-20,2.157555962973543e-06,9.014087447999293e-10,4.066558562046626e-08,1.3758192604567114e-20,1.6359168024776302e-21,5.535656232980875e-07,4.485851882506027e-11,7.33941256417042e-12,7.943198071683497e-09,3.269610956081119e-13,1.8003324438175966e-09,0.09059189353327397,7.272171321218038e-16,1.541342853096995e-09,1.024823431648309e-18,3.9936983533169625e-10,7.450728527982583e-13,7.075469008546839e-12,2.785214428795787e-11,2.2233693555877808e-10,6.009860752981584e-19
