TITLE="Graphics"
VARIABLES= "x", "T_can", "Y_H_can", "Y_H2_can", "Y_O_can", "Y_O2_can", "Y_OH_can", "Y_H2O_can", "Y_N2_can", "Y_HO2_can", "Y_H2O2_can", "Y_CO_can", "Y_CO2_can", "Y_CH2O_can", "Y_HCO_can", "Y_CH3OH_can", "Y_CH2OH_can", "Y_CH3O_can", "Y_CH3O2_can", "Y_CH4_can", "Y_CH3_can", "Y_CH2_can", "Y_CH2(S)_can", "Y_C2H6_can", "Y_C2H5O2_can", "Y_C2H5_can", "Y_C2H4_can", "Y_C2H3_can", "Y_C2H2_can", "Y_CH2CHO_can", "Y_CH2CO_can", "Y_HCCO_can", "Y_NC3H7_can", "Y_C3H6_can", "Y_C3H5-A_can", "Y_C3H5O_can", "Y_C3H4-A_can", "Y_NC3H7O2_can", "Y_C2H3CHO_can", "Y_NC7H16_can", "Y_C7H15_can", "Y_C7H15O2_can", "Y_C7H14OOH_can", "Y_C7H14_can", "Y_C7H14OOHO2_can", "Y_NC7KET_can", "Y_C7H14O_can", "Y_NC3H7CHO_can", "Y_NC3H7CO_can"
-1.9643750000000002, 300.0,4.882354784242616e-16,3.08724223150223e-13,-1.8900038451119966e-15,0.21850559599251163,1.6884532291601053e-21,4.5846772140450956e-15,0.7192878080084056,2.0796385109426984e-16,1.158602474978292e-15,-2.7814562166999792e-14,1.357200869092028e-15,-3.8219885964763636e-14,-4.703301048062972e-30,1.68733163243231e-15,-1.9317122722653446e-33,3.162120406970891e-24,6.1449206919651586e-18,2.8755089910784323e-16,2.576183210780541e-16,-1.2202664973489622e-28,2.9497048432337985e-15,-8.913274708170634e-16,-7.998388536493737e-18,-7.847110818603311e-16,1.8763753780549845e-15,-3.3688420155622103e-31,6.124772985706666e-17,-3.780211378639181e-15,-6.508811454709884e-16,5.544858347732646e-32,2.8096401513870216e-14,1.2780202938069687e-15,2.4471268641211483e-14,-4.335439957057008e-18,-2.760277287087602e-16,1.93182294124067e-16,-3.7368911112968766e-14,0.062206595998738325,-4.803197875872049e-16,-6.866807915176226e-17,-2.1930994657286246e-13,-2.2273539084085696e-15,-5.360433960466592e-16,2.9716558170608076e-13,6.391347105013343e-16,2.8799928252460268e-15,-1.0065634319311043e-28
-1.4043750000000002, 300.0000000000711,1.0947153744878349e-20,9.32623158493895e-12,-8.251146672159936e-17,0.2185055959912449,1.127645620323495e-19,6.31687435973664e-15,0.7192878079995022,2.3537796634895397e-14,1.300706347000513e-15,-2.1951858168957727e-14,1.3572045831537523e-15,-3.825727867073546e-14,-7.057199535164294e-28,1.6873316627847376e-15,-4.715269383790301e-31,3.0902558907687835e-22,8.151557663537677e-16,2.8773487582373956e-16,3.196962904190363e-21,-1.0486458544610095e-29,8.646595715436305e-22,-8.913266248492992e-16,-1.6518654455089405e-15,-2.976021174491607e-20,1.8735749002610523e-15,-4.586878771854541e-29,6.125071748885756e-17,-3.726034819821053e-15,-6.508811306616837e-16,4.364661689576245e-30,1.2542408854141708e-19,1.2780208517030214e-15,2.447115053543688e-14,-7.058904432841591e-19,-2.7602771966409365e-16,4.9205083129718906e-14,-3.7372315650468085e-14,0.062206595999891263,-6.38102413986193e-22,-2.6691655203952272e-14,-5.911591091279596e-19,-2.227353901885586e-15,-2.439942462493378e-13,2.9715771487225243e-13,6.391325810758652e-16,2.8799928303116876e-15,-2.7611022114876716e-26
-0.844375, 300.00000000008566,2.1615014741576416e-25,2.8172659228806815e-10,-3.615219895204354e-18,0.21850559595303348,-8.094722946138067e-21,7.396122130330502e-15,0.7192878077305404,1.879398653144137e-14,3.747472407127198e-15,-2.183628551057788e-14,1.3577601577948823e-15,-3.8294171289607215e-14,-8.345850582181586e-29,1.6873361753493749e-15,-9.983054862611306e-33,3.088379516152127e-22,8.143292390623868e-16,3.0684374346089824e-16,-2.940658292686488e-24,-4.687586393111443e-31,2.538391214124942e-28,-8.91318535059196e-16,-1.6502404590869744e-15,1.7091640908823734e-23,1.881738770406254e-15,-6.562999081388523e-30,6.164659841193262e-17,-3.672633142857571e-15,-6.508807943519783e-16,1.970256663585677e-31,5.608254674313788e-25,1.2780299199212756e-15,2.4471031739434686e-14,-9.99275577110287e-20,-2.7602765430936697e-16,4.920410912520706e-14,-3.7372749060158936e-14,0.062206596034666564,-2.2323936066157936e-22,-2.8166571706200437e-14,-1.7211147068908933e-23,-2.22735389015193e-15,-2.4399226276081973e-13,2.971498482803017e-13,6.391325818265563e-16,2.8799928342749216e-15,-2.1720111328702676e-28
-0.5643750000000001, 300.00000000034635,3.6252636346523325e-26,3.401522008326558e-09,-3.074545032976662e-19,0.2185055955153621,-2.202522081185124e-21,5.390370265104103e-14,0.7192878046500949,1.5416188368300556e-14,5.593623896218755e-15,-1.5466852152275015e-14,1.3889357250947683e-15,-3.8309458387003295e-14,-1.1143665834870767e-29,1.6875962238383328e-15,-3.544949504786197e-35,3.0836761618403723e-22,8.139863272614081e-16,1.0535153775888402e-15,-3.523979053984085e-24,-4.0021695368826905e-32,1.507745727238828e-34,-8.908328915442897e-16,-1.649313008808978e-15,1.8831367834145778e-23,2.2640570486941146e-15,-8.687050359081478e-31,8.135071981609552e-17,-3.646115888682895e-15,-6.508598401279963e-16,1.7439395338614068e-32,5.16486444339612e-30,1.2786012692926628e-15,2.4470972281560535e-14,-1.3228289844017456e-20,-2.7602328111619666e-16,4.9203492654143844e-14,-3.737275324243791e-14,0.06220659643293562,-4.2239581819569094e-23,-2.8303724997522013e-14,-1.5692546197437274e-23,-2.227353874342905e-15,-2.439909602260371e-13,2.971459169312084e-13,6.391325871027688e-16,2.879992857052889e-15,-2.9329124104060345e-30
-0.4243750000000001, 300.0000000057116,3.5119329137223817e-26,2.2046945105184834e-08,-4.8767447388781516e-20,0.21850559289943575,-1.736155477414064e-21,9.737049821338159e-13,0.7192877862392449,1.4776797354278143e-14,8.208569603177105e-15,1.2179819669469246e-13,2.271419172930474e-15,-3.8230693166689515e-14,5.040885423406163e-30,1.6951572152063812e-15,6.7230297860358605e-34,3.0818100534674327e-22,8.17643526317007e-16,1.5828132913531074e-14,-3.7935214048282485e-24,-6.371873975480888e-33,1.811366816155483e-40,-8.761568357498283e-16,-1.6488256017443115e-15,1.9212258537576067e-23,1.1313369520796133e-14,4.001388572146887e-31,5.766383159265291e-16,-3.632600644261598e-15,-6.50166965482505e-16,3.5099241608811334e-33,1.1223419217048253e-31,1.2970273768738462e-15,2.4470945436507608e-14,6.090566002618681e-21,-2.758768280318672e-16,4.920317879502074e-14,-3.737273067608421e-14,0.06220659881320456,-2.799886937762732e-23,-2.834872936171231e-14,-1.5717492976047887e-23,-2.2273539016185094e-15,-2.4399032169565765e-13,2.971439625192545e-13,6.391326147481989e-16,2.8799930598840666e-15,-1.3593438158887977e-29
-0.28437500000000027, 300.00000015892346,4.051050304844865e-26,1.7684112635029934e-07,-2.8411017110333357e-21,0.21850557117686065,-1.6401255885182552e-21,2.5527767839637812e-11,0.7192876333768181,5.1531817041988684e-14,5.591223102429032e-14,4.101582226581941e-12,3.587276080984511e-14,-3.48644240731267e-14,1.3249311682727276e-29,1.9908010271050766e-15,1.0274643141736126e-33,3.1004157934389837e-22,9.83220410008714e-16,4.105532004720324e-13,-4.057328930157967e-24,-1.1794183191366149e-33,-6.474804966203603e-45,-2.799517502844481e-16,-1.6482113965950347e-15,2.198346494794678e-23,2.99921925650637e-13,1.0410336345559282e-30,1.73413057729974e-14,-3.605547195910555e-15,-6.193405343510967e-16,1.6789261328427116e-33,1.1208950979212938e-31,2.09560586580848e-15,2.4471035486460422e-14,1.584638714189113e-20,-2.6929059810506733e-16,4.920282481997459e-14,-3.7372588290695885e-14,0.062206618574667964,-2.5264885019198896e-23,-2.838871853516802e-14,-1.573969314253302e-23,-2.2273536398772378e-15,-2.4398976473405764e-13,2.971420981837223e-13,6.391328575865188e-16,2.880000626949132e-15,-1.3729769097754016e-29
-0.21437499999999998, 300.0000018199635,8.313798063578186e-26,6.781048910340801e-07,2.205437356794263e-19,0.21850550077751926,-1.1112321212769073e-21,2.7439751976001197e-10,0.7192871382125736,4.794779464318187e-13,5.724467369827939e-13,4.7867009494946005e-11,5.198496977715833e-13,1.414700602831356e-14,5.477828677134941e-29,6.362786705515844e-15,1.569090020743819e-33,3.436512100567779e-22,3.646757311117312e-15,4.4145245671029675e-12,-4.173346804617176e-24,3.4289103298808906e-33,-6.146885129428296e-44,8.877247921930304e-15,-1.646375299301805e-15,4.0765583876469737e-23,3.787717252789153e-12,4.2377721158481684e-30,2.32233671770046e-13,-3.363409450628439e-15,-1.0115936961525554e-16,1.5267944951240298e-31,1.1284284871993121e-31,1.517425335807166e-14,2.4472985554476656e-14,6.450624414725332e-20,-1.5739739668460993e-16,4.920251402094096e-14,-3.736993246409001e-14,0.06220668257263972,-1.1000636161072381e-23,-2.8390161492544235e-14,-1.574059057757156e-23,-2.227330696752895e-15,-2.4398973102582083e-13,2.9714144498112416e-13,6.391343815376072e-16,2.8801675998259466e-15,-1.177469188563786e-29
-0.179375, 300.00001123922,1.317998149551055e-25,1.6150391463400186e-06,3.111484309559991e-18,0.21850536887958463,4.995369949788879e-21,1.5978414943246925e-09,0.7192862118980956,2.9477454361131837e-12,3.56066125419519e-12,2.9945193281634655e-10,4.126340288852848e-12,3.822967555471824e-13,7.763097623451379e-28,3.978243454446395e-14,7.138444733897436e-33,6.2411706396395045e-22,2.570457984460888e-14,2.5723170093189532e-11,-4.712036989807688e-24,4.215052435273636e-31,-1.0789651418002985e-37,8.149023442963527e-14,-1.6311012738251556e-15,8.297380861187666e-23,2.5734536815312993e-11,5.658466655335034e-29,1.6632269483168842e-12,-1.3079079785685621e-15,4.383626276272979e-15,1.5340404220260643e-29,1.1879280706872815e-31,1.2554157691173204e-13,2.4489823091515506e-14,8.611973765068638e-19,8.210506297317901e-16,4.920216146561127e-14,-3.7339443797328804e-14,0.06220680222140444,1.6205609061899947e-22,-2.8268295055089527e-14,-1.5673216448813842e-23,-2.2269324592762363e-15,-2.4399010444768483e-13,2.9714156890180984e-13,6.391499373204361e-16,2.8822034007611565e-15,3.666366766961818e-30
-0.14437500000000006, 300.00008559086837,3.799593991963438e-24,4.262422465596008e-06,3.7989121369389556e-17,0.21850499377626426,7.862051838900961e-20,1.1422931287245342e-08,0.7192835890423296,2.270932789707044e-11,2.7629165311488707e-11,2.311656368109124e-09,4.1162106130687e-11,4.1919322010937714e-12,1.9133868777685532e-26,3.915426679331618e-13,8.839761649935932e-32,3.8453534008338856e-21,2.766085535913187e-13,1.8403151608240883e-10,-8.40257043808216e-24,4.6254503875177977e-29,-1.968411218497722e-37,8.734300562869992e-13,-1.4176217168253847e-15,4.1993750786712883e-22,2.1718591428755306e-10,1.0817766051981582e-27,1.4845970031435157e-11,2.3197030956355778e-14,5.763291417968618e-14,1.665438750006562e-27,1.865849406131056e-31,1.4041648836729374e-12,2.4688489436530717e-14,1.6457783023552465e-17,1.2555394532735553e-14,4.9200343082126254e-14,-3.686224845666545e-14,0.06220714050949447,2.248501090312526e-21,-2.6879193877017785e-14,-1.490362277651522e-23,-2.218126412539782e-15,-2.4399142412815897e-13,2.971428312100719e-13,6.394869346560829e-16,2.9163328082886965e-15,1.7941319526396856e-28
-0.1268749999999999, 300.0003149431812,6.885305614018733e-23,7.398569227790849e-06,2.0117952535418115e-16,0.21850454199758043,4.2594535466815386e-19,4.0003985603849613e-08,0.7192804669839765,8.450036145864908e-11,1.0334134975701778e-10,8.598435332374175e-09,1.8841545538026726e-10,1.9451539782006345e-11,2.2444302416009807e-25,1.8239491368565472e-12,2.3123327934007017e-30,1.942437099606383e-20,1.3782233901885366e-12,6.448709189537846e-10,-1.0562630793471758e-23,1.0305110948896295e-27,5.5120710679263596e-39,4.211375481350146e-12,-2.5622684482783624e-16,1.4710249437831726e-21,8.674149394108543e-10,8.766492448798656e-27,6.203550896300913e-11,1.3595724480062152e-13,3.013826292685485e-13,3.693709099951269e-26,4.018751835727607e-30,7.118924860302189e-12,2.5592587543127467e-14,1.3325755907256788e-16,6.679542878918463e-14,4.919770983867434e-14,-3.4009932640262064e-14,0.062207541861654135,1.2052511677812756e-20,-2.2195729788798177e-14,-1.2307529342245007e-23,-2.144522418648518e-15,-2.4399304680968736e-13,2.971448394345263e-13,6.424546970136195e-16,3.1354949811588934e-15,1.0111086401596513e-26
