TITLE="Graphics"
VARIABLES= "x", "T_can", "Y_H_can", "Y_H2_can", "Y_O_can", "Y_O2_can", "Y_OH_can", "Y_H2O_can", "Y_N2_can", "Y_HO2_can", "Y_H2O2_can", "Y_CO_can", "Y_CO2_can", "Y_CH2O_can", "Y_HCO_can", "Y_CH3OH_can", "Y_CH2OH_can", "Y_CH3O_can", "Y_CH3O2_can", "Y_CH4_can", "Y_CH3_can", "Y_CH2_can", "Y_CH2(S)_can", "Y_C2H6_can", "Y_C2H5O2_can", "Y_C2H5_can", "Y_C2H4_can", "Y_C2H3_can", "Y_C2H2_can", "Y_CH2CHO_can", "Y_CH2CO_can", "Y_HCCO_can", "Y_NC3H7_can", "Y_C3H6_can", "Y_C3H5-A_can", "Y_C3H5O_can", "Y_C3H4-A_can", "Y_NC3H7O2_can", "Y_C2H3CHO_can", "Y_NC7H16_can", "Y_C7H15_can", "Y_C7H15O2_can", "Y_C7H14OOH_can", "Y_C7H14_can", "Y_C7H14OOHO2_can", "Y_NC7KET_can", "Y_C7H14O_can", "Y_NC3H7CHO_can", "Y_NC3H7CO_can"
-0.49587890625, 500.0,1.1180875890024715e-14,2.389753579134498e-06,-5.678650758464578e-15,0.2119140204605303,5.294485642916715e-18,1.0795282496279048e-08,0.6975879294338428,1.5366208563021563e-11,1.6633851891261996e-11,1.591550125953158e-09,3.0630438616528254e-11,6.517745890855368e-12,1.2663751765008582e-24,2.411709848517455e-13,3.674939933510991e-28,1.6276287796289878e-20,2.453373186377167e-13,1.670394235445197e-10,-3.0169118662712975e-13,4.285398445194672e-25,1.4810007279899466e-13,1.4557587025750657e-12,8.430172674116343e-15,3.352550571992646e-14,3.5685736358044396e-10,7.028891031685973e-25,4.088998908614229e-11,-2.2743121880168674e-13,-6.923503618803945e-14,-3.209070741429366e-26,-6.2936464491667506e-15,3.952169722058721e-12,-5.296401248322215e-13,1.6639329994996115e-21,5.5632808721393417e-14,-3.409328392631058e-16,6.848993347504105e-13,0.09049564732521374,1.551256366931381e-13,6.652202588047084e-14,1.6705121515232471e-18,4.441555563291111e-13,5.819269936753837e-15,3.1650264634755334e-13,9.948669474947818e-14,-7.171624179870728e-13,-1.878356690839893e-27
-0.35587890624999996, 500.00032360888844,9.181236271077952e-18,1.190981237162848e-05,-5.006690963540684e-17,0.21191262866419058,5.657393644148916e-17,1.4641112696214473e-07,0.6975778273674595,2.450281331369937e-10,2.694951686692928e-10,2.541085578551346e-08,6.17355877250631e-10,1.1402529109211988e-10,2.4841612983815597e-23,4.82200909764616e-12,7.22312005307722e-27,3.237286885242671e-19,5.3469177033499545e-12,2.4313209841232874e-09,-1.0014783440852004e-16,5.456066520400856e-24,4.1347052523848985e-19,3.06739536876268e-11,2.1053240220218308e-13,3.2215116825265476e-19,6.052031630374888e-09,1.2837042651349338e-23,7.308594250185451e-10,-8.987524251541594e-14,5.377531359505612e-12,-4.396436229438915e-25,-1.6536104975958914e-19,8.906547360338794e-11,-4.857246782359131e-13,4.9382344472186755e-20,1.193425452448303e-12,-1.1021940786071295e-14,7.674316553054183e-13,0.09049745173186223,1.1652151189344593e-17,3.1247832071598942e-12,7.847007766186749e-17,4.540925895203533e-13,3.343730173177561e-13,1.8394737981231783e-12,1.0193792982449405e-13,-7.085736501469948e-13,-6.288047187062746e-26
-0.21587890624999995, 500.0058168739633,3.250668450694593e-19,5.937196739647958e-05,-4.388239578053341e-19,0.21190516034973378,3.4156915068008695e-16,1.986340882763851e-06,0.6975264173767292,3.9008866392136665e-09,4.326664117926195e-09,4.0582331048039967e-07,1.2444474210743702e-08,2.225439087584024e-09,3.418183946647842e-22,9.651657189607285e-11,6.594723409714283e-25,1.5798488747448671e-18,1.3727520375599156e-10,3.5400944288625275e-08,1.3593961685025823e-17,8.228310197707334e-29,1.1832262445701196e-24,6.565492553238664e-10,3.815194954383152e-12,1.0933693809774562e-19,1.0267410413485474e-07,2.0435382445257045e-22,1.3068410803952552e-08,8.754361883698907e-13,1.2971031680568463e-10,6.837778374702836e-25,3.6713220918795207e-23,2.014384326195649e-09,5.259897695605053e-13,7.707825011963737e-19,2.7802193968432025e-11,9.962828718436286e-16,3.2837210418735045e-12,0.09050648098327702,9.222754238150426e-17,2.8277670716106403e-11,7.10236344459267e-16,7.27897356470451e-13,3.0991108760520936e-12,1.5195889158562838e-11,1.3561668979191473e-13,-4.294008699149763e-13,-2.924477237533616e-26
-0.14587890624999997, 500.0413568889628,1.8823274307450095e-17,0.0001541063613997004,1.4244236166618255e-18,0.21188719746835824,2.9667135619938998e-15,1.158233801837561e-05,0.6974184206089888,2.6270859874961452e-08,2.9252776315383714e-08,2.7328401224228977e-06,1.0336489843007242e-07,1.8032134779044688e-08,3.6019405190932053e-20,7.965740554229481e-10,4.7088832124484486e-23,1.381695086540627e-16,1.2299902174776804e-09,2.1964630591708842e-07,1.4458408216429184e-16,1.1868543796440866e-25,7.580727484555407e-30,5.764546539317607e-09,4.1562539825941537e-11,1.2023568233402612e-18,7.297672760667496e-07,2.2104325047720636e-20,9.737944017119885e-08,1.7281240552876014e-11,1.2099893504695523e-09,6.35704191843653e-23,6.224758222979716e-21,1.859386189004417e-08,9.39565823693246e-12,8.497015549015352e-17,2.6458072192823947e-10,1.500248163065449e-13,3.238371029463686e-11,0.09052470847990442,6.939525187085782e-16,1.5566331101033137e-10,3.913546784386748e-15,4.6540025592742214e-12,1.546656046052265e-11,4.994735341363869e-11,4.5173282110961e-13,3.0090633834564233e-12,7.062771753427419e-25
-0.11087890624999998, 500.1646222870343,3.529468178775559e-16,0.0002724361086392985,3.199018508906996e-17,0.21185557441508449,1.922856309209522e-14,3.901415803030976e-05,0.6972694315792206,1.0036082567318539e-07,1.1207631231394376e-07,1.0434198494360846e-05,4.756369526421965e-07,8.115549304902266e-08,8.15737296956065e-19,3.6444846741349586e-09,1.3764929374772359e-21,3.88676110277861e-15,6.032178138304384e-09,7.807395103278877e-07,1.168599236871171e-15,5.572296917825929e-24,8.577025909282796e-30,2.7890169376236492e-08,2.4921688962274323e-10,7.460189098804491e-18,2.9220910350797673e-06,5.09777318197821e-19,4.066143836916031e-07,1.3230558361195892e-10,6.173840265600095e-09,2.2548247681255203e-21,4.750101747680408e-20,9.41359512463351e-08,5.055040448690337e-11,1.919315292198164e-15,1.3774348204944545e-09,1.1146985104501819e-12,2.0787170769219002e-10,0.09054809014045874,3.593447625894453e-15,5.981440698321739e-10,1.5087347406099457e-14,3.677092767305008e-11,5.217547607764741e-11,1.1536527257309588e-10,2.8885324255034394e-12,2.504684713945942e-11,3.8919568228719365e-23
-0.09337890624999999, 500.4080490260421,2.537056113854927e-15,0.00037597883637204547,2.8968244612090514e-16,0.21181275545050532,7.960989250174753e-14,8.50764991411798e-05,0.6971189728037801,2.4171805470622214e-07,2.7029421858744686e-07,2.510176826710663e-05,1.3306136399318392e-06,2.2293426683783606e-07,6.711196844417288e-18,1.014755485596336e-08,1.638227606168665e-20,4.0814952239290874e-14,1.7791141994164415e-08,1.7753492016875748e-06,6.6587240523267984e-15,1.0700053564774817e-22,2.0477026414462157e-28,8.132779506260807e-08,8.743980729330223e-10,2.8354511658736275e-17,7.301624363990463e-06,4.290223163296472e-18,1.0509098527483599e-06,5.015114068146671e-10,1.8815190402441163e-08,3.0965366835680424e-20,2.0953410301914336e-19,2.8506325989519604e-07,1.5648439984401252e-10,1.554901107872928e-14,4.26996595185668e-09,4.489813063433506e-12,7.804305138450327e-10,0.09056949913424332,1.274925341942943e-14,1.6905246640913304e-09,4.291453412203573e-14,1.7831362673857868e-10,1.2889782935487074e-10,2.1883198432682133e-10,1.3932673816110791e-11,1.0114658474133446e-10,6.481335523706177e-22
-0.08462890625, 500.70825375313365,8.787303409977895e-15,0.0004471835334076838,1.2581384897926787e-15,0.2117688440989487,2.077624638085281e-13,0.0001352480013926107,0.6969987320443263,4.1200599892156283e-07,4.6083344834186286e-07,4.27305348425911e-05,2.5256154484740807e-06,4.1751070209669134e-07,2.5588838516469827e-17,1.919389193013511e-08,8.45837719854216e-20,1.9571158533622897e-13,3.512866654839341e-08,2.9052497758745606e-06,2.2457755010404037e-14,7.888420064981419e-22,1.8206990535907532e-27,1.5918411819559633e-07,1.9738619712378716e-09,7.172082690826923e-17,1.2768911551056875e-05,1.672635403684522e-17,1.8828638408185687e-06,1.1367241988165683e-09,3.80625847907232e-08,1.7748993962182294e-19,6.1638354664088585e-19,5.739331022593177e-07,3.194767569958149e-10,5.811123872491528e-14,8.750033481092325e-09,1.1249732046101435e-11,1.8567810668775475e-09,0.09058504418992147,3.0768903088177786e-14,3.621406071573973e-09,9.265429296294674e-14,5.263848935657051e-10,2.4901602084367913e-10,3.6473255837639125e-10,4.224502830028674e-11,2.5147208843630513e-10,4.189846565678864e-21
-0.07587890625000002, 501.3001644511554,3.4042384446408276e-14,0.000536192163683549,5.539640412865382e-15,0.2116906793885855,6.39815851962743e-13,0.00022479108099112235,0.6968241363254426,7.423072924487629e-07,8.300772167436959e-07,7.684396491221291e-05,5.14973422103968e-06,8.382100903686609e-07,1.1419783621127643e-16,3.8978479995345634e-08,5.619403226680618e-19,9.635029513557831e-13,7.497765410088577e-08,4.992596801456764e-06,9.27266186287528e-14,6.502993663644482e-21,2.3293629602602643e-26,3.36300723730217e-07,4.918748893192577e-09,2.2651575638386595e-16,2.3686882688777868e-05,7.722317726873118e-17,3.591793265066381e-06,2.7493270017281713e-09,8.352927869502527e-08,1.2741017913916349e-18,2.5039874973807167e-18,1.252633741139278e-06,7.082856886457263e-10,2.4914062530018926e-13,1.949002312646731e-08,3.1553143354892267e-11,4.911832973834154e-09,0.09060569273651446,8.924037974537913e-14,9.511631853373645e-09,2.471338211245599e-13,1.7838620112906226e-09,5.951005174198109e-10,7.695320952258714e-10,1.4888748655633965e-10,6.972672713502698e-10,3.544693938829919e-20
-0.06712890625000002, 502.46280324880473,1.3982811081332725e-13,0.0006474001197180218,2.5264326320071204e-14,0.21154786027776845,2.224292322093519e-12,0.0003844189091438367,0.6965626946785386,1.3835781893104195e-06,1.544271245179942e-06,0.0001427914466851697,1.0905363379626477e-05,1.7465857088890114e-06,5.587209074825004e-16,8.219486130080146e-08,4.397247234411016e-18,4.8585428768884974e-12,1.6655162698710272e-07,8.845081082442912e-06,4.291005517133171e-13,5.846706592977387e-20,3.7666878052013004e-25,7.387584182192882e-07,1.2838355997055492e-08,9.173717017901796e-16,4.5466050454675704e-05,3.9761263373282195e-16,7.098256422266459e-06,6.826556342035003e-09,1.9079535784494984e-07,1.0522734460040274e-17,1.4635394613268194e-17,2.845290059859337e-06,1.6379097301317804e-09,1.1276242451088629e-12,4.520495656401906e-08,9.277492661968881e-11,1.3567425322840053e-08,0.09063370153350991,2.9991680117089523e-13,2.765198890700945e-08,7.404120851819777e-13,6.320617251807886e-09,1.5874092906419517e-09,1.9520807056130085e-09,5.50341232562305e-10,2.0174217865717613e-09,3.490092343439611e-19
-0.06275390624999999, 503.4615152260172,3.079682307912745e-13,0.0007134141581117615,6.226140484388367e-14,0.21143023953924617,4.4986287816538795e-12,0.0005109785793873505,0.6963785923915357,1.9319651825036704e-06,2.150211957535485e-06,0.00019880178804938863,1.635341554620553e-05,2.5945501474471934e-06,1.354653072940996e-15,1.2295312215428064e-07,1.3854362982101597e-17,1.2680827257451724e-11,2.5697300934033335e-07,1.1990924097513148e-05,1.0094857900874104e-12,2.086103931923568e-19,1.803612893308842e-24,1.1315969545655462e-06,2.1886604411696756e-08,2.1890844306034254e-15,6.446408307592682e-05,1.0003815693672762e-15,1.0231768113861445e-05,1.1195544155518394e-08,2.989766697122327e-07,3.4819304178955585e-17,4.389363670957606e-17,4.444105156779235e-06,2.5928927625532675e-09,2.5612311170601573e-12,7.147798323601789e-08,1.7026190666429576e-10,2.382373102922739e-08,0.09065179659429715,6.027548070577977e-13,5.0295196228831136e-08,1.3817796431327298e-12,1.3015021510223047e-08,2.717818423358909e-09,3.4154360179622836e-09,1.1664467331339592e-09,3.646114877898631e-09,1.2549952694631097e-18
