TITLE="Graphics"
VARIABLES= "x", "T_chemk", "Y_H_chemk", "Y_H2_chemk", "Y_O_chemk", "Y_O2_chemk", "Y_OH_chemk", "Y_H2O_chemk", "Y_N2_chemk", "Y_HO2_chemk", "Y_H2O2_chemk", "Y_CO_chemk", "Y_CO2_chemk", "Y_CH2O_chemk", "Y_HCO_chemk", "Y_CH3OH_chemk", "Y_CH2OH_chemk", "Y_CH3O_chemk", "Y_CH3O2_chemk", "Y_CH4_chemk", "Y_CH3_chemk", "Y_CH2_chemk", "Y_CH2(S)_chemk", "Y_C2H6_chemk", "Y_C2H5O2_chemk", "Y_C2H5_chemk", "Y_C2H4_chemk", "Y_C2H3_chemk", "Y_C2H2_chemk", "Y_CH2CHO_chemk", "Y_CH2CO_chemk", "Y_HCCO_chemk", "Y_NC3H7_chemk", "Y_C3H6_chemk", "Y_C3H5-A_chemk", "Y_C3H4-A_chemk", "Y_NC3H7O2_chemk", "Y_C2H3CHO_chemk", "Y_NC7H16_chemk", "Y_C7H15_chemk", "Y_C7H15O2_chemk", "Y_C7H14OOH_chemk", "Y_C7H14_chemk", "Y_C7H14OOHO2_chemk", "Y_NC7KET_chemk", "Y_C7H14O_chemk", "Y_NC3H7CHO_chemk"
-4.1431641 500.0 5.518144E-30 1.142803E-10 5.318859E-32 0.2118467 2.671643E-22 4.165017E-15 0.6976887 7.096414E-18 2.820444E-18 2.623763E-16 1.180482E-18 2.556089E-19 1.36581E-37 9.580544E-21 3.1434E-39 4.408182E-35 1.07819E-20 4.66241E-17 4.211855E-26 1.971871E-44 -2.667956E-39 3.704733E-20 2.426332E-23 1.002254E-30 3.935067E-17 4.137224E-37 3.237494E-18 1.680591E-26 7.119569E-21 8.079602E-39 9.479191E-32 6.916851E-20 3.332893E-23 6.958827E-22 8.499519E-26 5.437427E-24 0.09046457 9.134555E-24 5.243419E-18 1.316752E-22 9.474733E-20 5.399131E-19 3.383203E-17 4.287337E-20 3.739842E-21
-2.1431641 500.0 1.967399E-28 6.515748E-9 7.3307E-30 0.2118467 3.757651E-20 7.598225E-13 0.6976887 1.532521E-15 6.13512E-16 5.672189E-14 3.269475E-16 6.902722E-17 3.656117E-35 2.640852E-18 8.581054E-37 1.203374E-32 3.23856E-18 9.133082E-15 8.207699E-24 3.752335E-42 -5.076933E-37 1.094091E-17 9.310459E-21 2.934258E-28 9.096169E-15 1.021719E-34 7.913722E-16 5.337424E-24 2.249792E-18 1.43551E-36 3.494698E-29 2.16266E-17 1.061793E-20 2.252861E-19 3.891733E-23 2.316524E-21 0.09046457 5.605479E-21 3.48455E-15 8.750565E-20 5.711971E-17 4.39837E-16 2.372873E-14 2.748252E-17 1.700305E-18
-1.6431641 500.0 2.658633E-27 6.414444E-8 9.970595E-29 0.2118467 5.143032E-20 2.228756E-11 0.6976886 2.115854E-14 2.05856E-14 1.969158E-12 1.445511E-14 2.977314E-15 3.228158E-33 1.162161E-16 3.922662E-35 9.783435E-31 1.033467E-16 2.880982E-13 2.069511E-23 2.669743E-39 1.607163E-44 5.151124E-16 5.632736E-19 1.615781E-26 3.370616E-13 5.770943E-33 3.096705E-14 4.400813E-21 6.458622E-17 5.64204E-35 5.5031E-29 1.076812E-15 5.384922E-19 1.160715E-17 5.259971E-22 1.563769E-19 0.09046458 7.629877E-21 4.767894E-15 1.197336E-19 7.778327E-17 6.019899E-16 3.221564E-14 3.737903E-17 2.309139E-18
-1.1431641 500.0 2.504881E-25 9.288024E-7 1.068771E-26 0.2118466 3.170684E-19 1.020216E-9 0.6976877 1.086737E-12 1.117019E-12 1.067639E-10 1.00329E-12 2.015038E-13 6.139675E-30 8.028085E-15 2.349705E-32 6.210481E-27 7.667734E-15 1.415882E-11 7.762962E-22 1.113437E-35 9.255472E-41 3.811654E-14 5.412114E-17 1.549552E-24 1.953592E-11 4.80384E-30 1.897636E-12 1.719106E-18 5.009537E-15 2.71626E-32 2.331258E-27 8.43482E-14 4.297694E-17 9.413383E-16 5.572884E-20 1.668057E-17 0.09046474 5.518638E-20 3.003813E-14 7.543311E-19 2.760133E-16 3.709556E-15 1.085174E-13 1.305603E-16 6.759956E-18
-0.2431641 500.0002 1.24093E-21 3.300463E-5 4.878906E-23 0.211842 4.162807E-17 1.168929E-7 0.6976543 1.478617E-10 1.52065E-10 1.450326E-8 1.747012E-10 3.420964E-11 1.555192E-25 1.391277E-12 5.784389E-28 1.225541E-22 1.44771E-12 1.742352E-9 1.438168E-19 3.121187E-31 2.250929E-36 7.078042E-12 1.306367E-14 3.742024E-22 2.838094E-9 1.128074E-25 2.915595E-10 1.687909E-15 9.950013E-13 7.034951E-28 6.617321E-25 1.658433E-11 8.610127E-15 1.916506E-13 1.603964E-17 4.470607E-15 0.09047058 7.2087E-18 3.922179E-12 9.849785E-17 2.924639E-14 4.855397E-13 1.188482E-11 1.404842E-14 7.331937E-16
-0.1931641 500.0007 5.190461E-21 5.850596E-5 2.769048E-22 0.2118382 5.606553E-17 4.007736E-7 0.6976276 5.753534E-10 5.886641E-10 5.618553E-8 8.16867E-10 1.568096E-10 3.017943E-24 6.481243E-12 5.509802E-27 4.426548E-21 7.215648E-12 6.283325E-9 7.027086E-19 6.447959E-30 1.481472E-35 3.48104E-11 7.950329E-14 2.278372E-21 1.155536E-8 1.862214E-24 1.238192E-9 5.842385E-14 5.163937E-12 4.926897E-27 4.676117E-24 8.535661E-11 4.498965E-14 1.014396E-12 1.133002E-16 2.969047E-14 0.09047523 1.439865E-17 5.136911E-12 1.290068E-16 3.190515E-14 5.981649E-13 1.273249E-11 1.515753E-14 2.837144E-15
-0.1431641 500.0041 1.22298E-19 1.197654E-4 7.695454E-21 0.2118289 1.623474E-16 1.972894E-6 0.6975625 3.302252E-9 3.388146E-9 3.221867E-7 5.890126E-9 1.104112E-9 1.415667E-22 4.652651E-11 1.711602E-25 2.463736E-19 5.615765E-11 3.295967E-8 5.498336E-18 3.22888E-28 3.359924E-34 2.66632E-10 7.816447E-13 2.243492E-20 7.044723E-8 8.451147E-23 7.947714E-9 7.448367E-13 4.216599E-11 1.173172E-25 5.459645E-23 6.900282E-10 3.702351E-13 8.475978E-12 1.321284E-15 3.228412E-13 0.09048641 6.169931E-17 1.168244E-11 2.934238E-16 4.298162E-14 1.153357E-12 1.432796E-11 1.784872E-14 2.853936E-14
-0.13316409999999998 500.0071 4.012381E-19 1.423319E-4 3.517024E-20 0.2118252 2.72522E-16 3.143536E-6 0.697538 5.608037E-9 5.766349E-9 5.471902E-7 1.110607E-8 2.058275E-9 4.987538E-22 8.754084E-11 5.538034E-25 1.388718E-18 1.099157E-10 5.39016E-8 1.087987E-17 1.20203E-27 1.117062E-33 5.177487E-10 1.728643E-12 4.966138E-20 1.229065E-7 2.987266E-22 1.419175E-8 1.810043E-12 8.454111E-11 4.00913E-25 1.331066E-22 1.376459E-9 7.452668E-13 1.719436E-11 3.219199E-15 7.552346E-13 0.09049055 1.036399E-16 1.480775E-11 3.719544E-16 5.657962E-14 1.3619E-12 1.473943E-11 1.914495E-14 6.862432E-14
-0.12316409999999998 500.0137 1.616361E-18 1.712356E-4 1.640643E-19 0.2118201 5.687681E-16 5.376935E-6 0.6975059 1.039418E-8 1.072008E-8 1.014427E-6 2.352155E-8 4.296407E-9 2.204916E-21 1.84899E-10 2.34369E-24 7.920398E-18 2.441687E-10 9.526632E-8 2.477281E-17 5.939976E-27 5.316575E-33 1.138548E-9 4.488444E-12 1.291618E-19 2.357674E-7 1.328983E-21 2.803987E-8 4.785195E-12 1.936751E-10 1.956786E-24 3.91321E-22 3.132875E-9 1.71602E-12 3.99854E-11 9.453549E-15 2.106536E-12 0.09049588 1.984993E-16 2.146558E-11 5.392899E-16 1.074505E-13 1.76608E-12 1.530796E-11 2.272517E-14 1.996202E-13
-0.11316409999999999 500.0276 7.39532E-18 2.082613E-4 8.333651E-19 0.2118129 1.39159E-15 9.63821E-6 0.6974636 2.032965E-8 2.103912E-8 1.984742E-6 5.307508E-8 9.546447E-9 1.10863E-20 4.160125E-10 1.196523E-23 4.814339E-17 5.794619E-10 1.769769E-7 6.2231E-17 3.717243E-26 3.277037E-32 2.673314E-9 1.253195E-11 3.618416E-19 4.785898E-7 6.736067E-21 5.875409E-8 1.306129E-11 4.747483E-10 1.210537E-23 1.242006E-21 7.627246E-9 4.228912E-12 9.956569E-11 2.99338E-14 6.329454E-12 0.09050277 4.197177E-16 3.632716E-11 9.130126E-16 3.06092E-13 2.615807E-12 1.620247E-11 3.50583E-14 6.27727E-13
