TITLE="Graphics"
VARIABLES= "x", "T_chemk", "Y_H_chemk", "Y_H2_chemk", "Y_O_chemk", "Y_O2_chemk", "Y_OH_chemk", "Y_H2O_chemk", "Y_N2_chemk", "Y_HO2_chemk", "Y_H2O2_chemk", "Y_CO_chemk", "Y_CO2_chemk", "Y_CH2O_chemk", "Y_HCO_chemk", "Y_CH3OH_chemk", "Y_CH2OH_chemk", "Y_CH3O_chemk", "Y_CH3O2_chemk", "Y_CH4_chemk", "Y_CH3_chemk", "Y_CH2_chemk", "Y_CH2(S)_chemk", "Y_C2H6_chemk", "Y_C2H5O2_chemk", "Y_C2H5_chemk", "Y_C2H4_chemk", "Y_C2H3_chemk", "Y_C2H2_chemk", "Y_CH2CHO_chemk", "Y_CH2CO_chemk", "Y_HCCO_chemk", "Y_NC3H7_chemk", "Y_C3H6_chemk", "Y_C3H5-A_chemk", "Y_C3H5O_chemk", "Y_C3H4-A_chemk", "Y_NC3H7O2_chemk", "Y_C2H3CHO_chemk", "Y_NC7H16_chemk", "Y_C7H15_chemk", "Y_C7H15O2_chemk", "Y_C7H14OOH_chemk", "Y_C7H14_chemk", "Y_C7H14OOHO2_chemk", "Y_NC7KET_chemk", "Y_C7H14O_chemk", "Y_NC3H7CHO_chemk"
-4.1429818 500.0 3.136578E-32 1.120534E-12 4.529557E-34 0.2184336 8.656457E-23 4.403667E-17 0.7193816 1.042206E-18 2.741225E-20 1.846176E-18 1.205868E-20 3.040987E-21 8.014679E-40 2.835625E-22 5.61643E-41 4.783139E-36 4.765825E-22 2.97354E-19 4.952695E-27 2.967385E-47 -1.023417E-40 3.384148E-22 1.214023E-24 7.250079E-32 2.316626E-19 1.606572E-39 1.24496E-20 8.687616E-27 2.37471E-22 1.487851E-40 3.595497E-32 5.050127E-22 7.020082E-25 4.623497E-38 4.186696E-24 1.639998E-26 5.531911E-26 0.06218489 2.192358E-24 1.151099E-18 2.889596E-23 1.161148E-20 1.180493E-19 4.137344E-18 5.255919E-21 2.55283E-22
-2.1429818 500.0 1.943441E-30 1.119501E-10 1.094633E-31 0.2184336 2.134634E-20 1.404266E-14 0.7193816 3.945617E-16 1.045207E-17 7.004058E-16 5.845858E-18 1.437004E-18 3.754595E-37 1.367635E-19 2.684429E-38 2.286149E-33 2.501202E-19 1.023198E-16 1.695721E-24 9.922156E-45 -3.422037E-38 1.75369E-19 8.145455E-22 3.724903E-29 9.38192E-17 6.954314E-37 5.334656E-18 4.82722E-24 1.313E-19 4.615642E-38 2.324311E-29 2.76545E-19 3.917721E-22 3.308735E-35 2.374759E-21 1.313337E-23 4.127749E-23 0.06218489 2.354812E-21 1.337269E-15 3.356938E-20 1.225186E-17 1.68148E-16 5.071759E-15 5.893239E-18 2.030582E-19
-1.6429818 500.0 4.059909E-29 1.852456E-9 2.346262E-30 0.2184336 2.695076E-20 6.817906E-13 0.7193815 1.66705E-15 4.891937E-16 4.217541E-14 4.482885E-16 1.074462E-16 3.829633E-35 1.04347E-17 7.760073E-37 3.941898E-32 9.925785E-18 5.597198E-15 3.150192E-24 3.740791E-42 -1.445474E-44 1.436398E-17 8.420795E-20 2.403818E-27 6.024667E-15 4.99058E-35 3.621721E-16 4.121714E-21 1.277366E-18 5.669953E-37 2.719748E-29 2.392058E-17 3.452936E-20 1.413925E-32 2.126948E-19 1.099322E-22 4.8512E-21 0.06218489 2.844025E-21 1.679854E-15 4.216928E-20 1.611329E-17 2.1229E-16 6.676883E-15 7.750014E-18 2.704103E-19
-1.1429818 500.0 2.018543E-27 4.663037E-8 8.492353E-28 0.2184336 4.828259E-20 5.440072E-11 0.7193815 1.143933E-13 4.624114E-14 4.006997E-12 5.440241E-14 1.270973E-14 7.531106E-32 1.259844E-15 2.069823E-34 5.053213E-28 1.280981E-15 4.824166E-13 1.258674E-22 3.657735E-38 2.216405E-42 1.863165E-15 1.413431E-17 4.009018E-25 6.109447E-13 4.904146E-32 3.885604E-14 1.842135E-18 1.551892E-16 1.246189E-34 7.965727E-28 3.278522E-15 4.822952E-18 1.628377E-28 3.019463E-17 1.894375E-20 9.057143E-19 0.06218489 5.615558E-21 3.038133E-15 7.626602E-20 2.497095E-17 3.784683E-16 1.017928E-14 1.195102E-17 4.66784E-19
-0.2429818 500.0 1.867231E-23 2.917473E-6 1.880688E-23 0.2184332 5.004062E-18 1.090931E-8 0.7193786 2.715019E-11 1.104821E-11 9.562862E-10 1.65959E-11 3.778364E-12 5.114593E-27 3.82358E-13 8.315932E-30 1.796363E-23 4.230038E-13 1.044079E-10 4.063077E-20 3.142574E-33 7.413728E-38 6.076057E-13 5.969576E-15 1.69319E-22 1.556581E-10 3.123558E-27 1.047556E-11 2.069928E-15 5.392713E-14 4.44871E-30 3.898048E-25 1.129884E-12 1.693966E-15 1.169171E-23 1.077917E-14 9.54122E-18 4.254396E-16 0.06218526 6.546587E-19 3.066829E-13 7.698645E-18 1.30821E-15 3.735672E-14 5.194429E-13 6.250679E-16 4.820674E-17
-0.1429818 500.0002 1.542937E-21 1.112453E-5 3.579574E-20 0.2184321 3.268027E-17 1.079692E-7 0.7193704 3.144812E-10 1.277048E-10 1.107136E-8 2.407281E-10 5.344652E-11 1.021759E-24 5.519881E-12 1.005518E-27 3.5921E-20 6.606142E-12 1.106464E-9 6.331671E-19 2.062742E-30 7.545877E-36 9.377598E-12 1.174649E-13 3.332288E-21 1.912825E-9 6.176255E-25 1.355737E-10 1.610124E-13 8.841864E-13 5.535375E-28 9.076923E-24 1.836071E-11 2.802013E-14 2.41568E-21 1.810355E-13 2.221549E-16 9.259555E-15 0.0621863 5.254965E-18 9.904088E-13 2.486219E-17 2.053362E-15 9.683806E-14 6.713404E-13 8.711474E-16 9.008578E-16
-0.10298179999999998 500.0015 7.126013E-20 2.577434E-5 4.205246E-18 0.2184301 2.878746E-16 5.787904E-7 0.7193553 1.948911E-9 7.949783E-10 6.870416E-8 1.84847E-9 4.008894E-10 5.908234E-23 4.219408E-11 6.016132E-26 6.338991E-18 5.442452E-11 6.321043E-9 5.265432E-18 1.215314E-27 5.531789E-34 7.638996E-11 1.207825E-12 3.428145E-20 1.255441E-8 3.592678E-23 9.343682E-10 2.011239E-12 7.631545E-12 9.646965E-26 1.098577E-22 1.571119E-10 2.438739E-13 1.404804E-19 1.598774E-12 2.687871E-15 1.049464E-13 0.06218816 3.860475E-17 3.518405E-12 8.832488E-17 6.6617E-15 2.536961E-13 8.353787E-13 1.410858E-15 1.070957E-14
-0.08378179999999999 500.0055 1.222221E-18 4.310472E-5 1.097094E-16 0.2184274 1.557111E-15 1.868203E-6 0.7193369 7.118875E-9 2.91747E-9 2.51306E-7 8.146029E-9 1.7308E-9 1.153652E-21 1.852024E-10 1.308369E-24 2.53784E-16 2.553317E-10 2.15362E-8 2.560263E-17 1.243202E-25 1.466541E-32 3.547902E-10 6.920979E-12 1.966899E-19 4.820601E-8 7.014725E-22 3.743949E-9 1.158997E-11 3.732598E-11 7.186416E-24 7.31298E-22 7.625103E-10 1.201773E-12 2.735294E-18 7.982173E-12 1.78818E-14 6.573484E-13 0.06219039 1.790228E-16 9.916205E-12 2.489591E-16 3.855896E-14 5.423441E-13 1.011392E-12 3.500381E-15 7.076684E-14
-0.07418179999999999 500.0132 8.976515E-18 5.79454E-5 8.657643E-16 0.2184247 5.013521E-15 3.98884E-6 0.7193202 1.673365E-8 6.884175E-9 5.913868E-7 2.226382E-8 4.652433E-9 9.090978E-21 5.045219E-10 1.108595E-23 2.99194E-15 7.346896E-10 4.794152E-8 7.968187E-17 2.485471E-24 1.511048E-31 1.012406E-9 2.355925E-11 6.711492E-19 1.178894E-7 5.496024E-21 9.473323E-9 3.746829E-11 1.111759E-10 1.344025E-22 2.834092E-21 2.256567E-9 3.602017E-12 2.137971E-17 2.418641E-11 6.923322E-14 2.415196E-12 0.06219232 5.245122E-16 2.117294E-11 5.3168E-16 1.72236E-13 9.394843E-13 1.183877E-12 1.128151E-14 2.725462E-13
-0.0645818 500.0351 7.64756E-17 7.983949E-5 5.715698E-15 0.2184197 1.870714E-14 9.346225E-6 0.7192936 4.378078E-8 1.809142E-8 1.549276E-6 6.916899E-8 1.418521E-8 8.801813E-20 1.561641E-9 1.271652E-22 2.925437E-14 2.419475E-9 1.178472E-7 3.263641E-16 4.667961E-23 2.464006E-30 3.302792E-9 9.37146E-11 2.688977E-18 3.227236E-7 5.244804E-20 2.696153E-8 1.36473E-10 3.806779E-10 2.434066E-21 1.30442E-20 7.670814E-9 1.24215E-11 2.03275E-16 8.443364E-11 3.177591E-13 1.045913E-11 0.06219524 1.80704E-15 5.784344E-11 1.453361E-15 9.774623E-13 2.063884E-12 1.571523E-12 5.848852E-14 1.243688E-12
