VARIABLES= Temp_[K], H-H298_[kcal/mol], G-H298_[kcal/mol], Cp_[cal/(mol-K)], S_[cal/(mol-K)], Viscosity_[gm/(cm-s)], Therm_Cond_[erg/(cm-s-K)], Dif_Co_with_AR_[cm^2/s]
   520.00    1.102    -14.603      4.97      30.20     1.4578E-04 4.5094E+04       3.498    
   530.00    1.152    -14.905      4.97      30.30     1.4783E-04 4.5729E+04       3.618    
   540.00    1.202    -15.209      4.97      30.39     1.4987E-04 4.6359E+04       3.740    
   550.00    1.251    -15.513      4.97      30.48     1.5189E-04 4.6984E+04       3.863    
   560.00    1.301    -15.818      4.97      30.57     1.5390E-04 4.7604E+04       3.987    
   570.00    1.351    -16.124      4.97      30.66     1.5589E-04 4.8220E+04       4.113    
   580.00    1.400    -16.431      4.97      30.74     1.5786E-04 4.8830E+04       4.241    
   590.00    1.450    -16.739      4.97      30.83     1.5982E-04 4.9437E+04       4.370    
   600.00    1.500    -17.048      4.97      30.91     1.6177E-04 5.0038E+04       4.500    
   610.00    1.549    -17.358      4.97      30.99     1.6370E-04 5.0636E+04       4.632    
   620.00    1.599    -17.668      4.97      31.08     1.6561E-04 5.1229E+04       4.766    
   630.00    1.649    -17.979      4.97      31.16     1.6752E-04 5.1818E+04       4.901    
   640.00    1.698    -18.291      4.97      31.23     1.6941E-04 5.2403E+04       5.037    
   650.00    1.748    -18.604      4.97      31.31     1.7129E-04 5.2984E+04       5.175    
   660.00    1.798    -18.917      4.97      31.39     1.7316E-04 5.3562E+04       5.315    
   670.00    1.847    -19.231      4.97      31.46     1.7501E-04 5.4135E+04       5.455    
   680.00    1.897    -19.546      4.97      31.53     1.7685E-04 5.4705E+04       5.597    
   690.00    1.947    -19.862      4.97      31.61     1.7868E-04 5.5271E+04       5.741    
   700.00    1.996    -20.179      4.97      31.68     1.8050E-04 5.5833E+04       5.886    
   710.00    2.046    -20.496      4.97      31.75     1.8231E-04 5.6392E+04       6.032    
   720.00    2.096    -20.814      4.97      31.82     1.8410E-04 5.6948E+04       6.180    
   730.00    2.145    -21.132      4.97      31.89     1.8589E-04 5.7500E+04       6.329    
   740.00    2.195    -21.451      4.97      31.95     1.8766E-04 5.8049E+04       6.479    
   750.00    2.245    -21.771      4.97      32.02     1.8943E-04 5.8595E+04       6.631    
   760.00    2.294    -22.092      4.97      32.09     1.9118E-04 5.9138E+04       6.784    
   770.00    2.344    -22.413      4.97      32.15     1.9293E-04 5.9677E+04       6.938    
   780.00    2.394    -22.735      4.97      32.22     1.9466E-04 6.0214E+04       7.094    
   790.00    2.444    -23.057      4.97      32.28     1.9639E-04 6.0747E+04       7.251    
   800.00    2.493    -23.380      4.97      32.34     1.9810E-04 6.1278E+04       7.409    
   810.00    2.543    -23.704      4.97      32.40     1.9981E-04 6.1806E+04       7.569    
   820.00    2.593    -24.028      4.97      32.46     2.0150E-04 6.2331E+04       7.729    
   830.00    2.642    -24.353      4.97      32.52     2.0319E-04 6.2853E+04       7.892    
   840.00    2.692    -24.679      4.97      32.58     2.0487E-04 6.3372E+04       8.055    
   850.00    2.742    -25.005      4.97      32.64     2.0654E-04 6.3889E+04       8.220    
   860.00    2.791    -25.332      4.97      32.70     2.0820E-04 6.4403E+04       8.386    
   870.00    2.841    -25.659      4.97      32.76     2.0986E-04 6.4914E+04       8.553    
   880.00    2.891    -25.987      4.97      32.82     2.1150E-04 6.5423E+04       8.721    
   890.00    2.940    -26.315      4.97      32.87     2.1314E-04 6.5930E+04       8.891    
   900.00    2.990    -26.644      4.97      32.93     2.1477E-04 6.6434E+04       9.062    
   910.00    3.040    -26.974      4.97      32.98     2.1639E-04 6.6935E+04       9.234    
   920.00    3.089    -27.304      4.97      33.04     2.1800E-04 6.7434E+04       9.408    
   930.00    3.139    -27.635      4.97      33.09     2.1961E-04 6.7931E+04       9.583    
   940.00    3.189    -27.966      4.97      33.14     2.2121E-04 6.8426E+04       9.758    
   950.00    3.238    -28.297      4.97      33.20     2.2280E-04 6.8918E+04       9.936    
   960.00    3.288    -28.630      4.97      33.25     2.2438E-04 6.9408E+04       10.11    
   970.00    3.338    -28.962      4.97      33.30     2.2596E-04 6.9896E+04       10.29    
   980.00    3.387    -29.296      4.97      33.35     2.2753E-04 7.0382E+04       10.47    
   990.00    3.437    -29.629      4.97      33.40     2.2909E-04 7.0865E+04       10.66    
  1000.01    3.487    -29.964      4.97      33.45     2.3065E-04 7.1347E+04       10.84    
  1010.00    3.536    -30.298      4.97      33.50     2.3220E-04 7.1826E+04       11.02    
  1020.00    3.586    -30.634      4.97      33.55     2.3374E-04 7.2303E+04       11.21    
  1030.00    3.636    -30.969      4.97      33.60     2.3528E-04 7.2779E+04       11.40    
  1040.00    3.686    -31.306      4.97      33.65     2.3681E-04 7.3252E+04       11.58    
  1050.00    3.735    -31.642      4.97      33.69     2.3834E-04 7.3724E+04       11.77    
  1060.00    3.785    -31.979      4.97      33.74     2.3985E-04 7.4193E+04       11.96    
  1070.00    3.835    -32.317      4.97      33.79     2.4137E-04 7.4661E+04       12.15    
  1080.00    3.884    -32.655      4.97      33.83     2.4287E-04 7.5127E+04       12.35    
  1090.00    3.934    -32.994      4.97      33.88     2.4437E-04 7.5591E+04       12.54    
  1100.00    3.984    -33.333      4.97      33.92     2.4586E-04 7.6053E+04       12.73    
  1110.00    4.033    -33.672      4.97      33.97     2.4735E-04 7.6513E+04       12.93    
  1120.00    4.083    -34.012      4.97      34.01     2.4884E-04 7.6972E+04       13.13    
  1130.00    4.133    -34.352      4.97      34.06     2.5031E-04 7.7428E+04       13.32    
  1140.00    4.182    -34.693      4.97      34.10     2.5178E-04 7.7884E+04       13.52    
  1150.00    4.232    -35.034      4.97      34.14     2.5325E-04 7.8337E+04       13.72    
  1160.00    4.282    -35.376      4.97      34.19     2.5471E-04 7.8789E+04       13.93    
  1170.00    4.331    -35.718      4.97      34.23     2.5616E-04 7.9239E+04       14.13    
  1180.00    4.381    -36.061      4.97      34.27     2.5761E-04 7.9687E+04       14.33    
  1190.00    4.431    -36.404      4.97      34.31     2.5906E-04 8.0134E+04       14.54    
  1200.00    4.480    -36.747      4.97      34.36     2.6050E-04 8.0580E+04       14.74    
  1210.00    4.530    -37.091      4.97      34.40     2.6193E-04 8.1023E+04       14.95    
  1220.00    4.580    -37.435      4.97      34.44     2.6336E-04 8.1465E+04       15.16    
  1230.00    4.629    -37.780      4.97      34.48     2.6479E-04 8.1906E+04       15.37    
  1240.00    4.679    -38.125      4.97      34.52     2.6621E-04 8.2345E+04       15.58    
  1250.00    4.729    -38.470      4.97      34.56     2.6762E-04 8.2783E+04       15.79    
  1260.00    4.778    -38.816      4.97      34.60     2.6903E-04 8.3219E+04       16.00    
  1270.00    4.828    -39.162      4.97      34.64     2.7044E-04 8.3654E+04       16.21    
  1280.00    4.878    -39.509      4.97      34.68     2.7184E-04 8.4087E+04       16.43    
  1290.00    4.928    -39.855      4.97      34.72     2.7324E-04 8.4519E+04       16.64    
  1300.00    4.977    -40.203      4.97      34.75     2.7463E-04 8.4950E+04       16.86    
  1310.00    5.027    -40.551      4.97      34.79     2.7602E-04 8.5379E+04       17.08    
  1320.00    5.077    -40.899      4.97      34.83     2.7740E-04 8.5807E+04       17.30    
  1330.00    5.126    -41.247      4.97      34.87     2.7878E-04 8.6233E+04       17.52    
  1340.00    5.176    -41.596      4.97      34.90     2.8015E-04 8.6658E+04       17.74    
  1350.00    5.226    -41.945      4.97      34.94     2.8152E-04 8.7082E+04       17.96    
  1360.00    5.275    -42.295      4.97      34.98     2.8289E-04 8.7505E+04       18.18    
  1370.00    5.325    -42.645      4.97      35.01     2.8425E-04 8.7926E+04       18.41    
  1380.00    5.375    -42.995      4.97      35.05     2.8561E-04 8.8346E+04       18.63    
  1390.00    5.424    -43.346      4.97      35.09     2.8696E-04 8.8765E+04       18.86    
  1400.00    5.474    -43.697      4.97      35.12     2.8831E-04 8.9182E+04       19.09    
  1410.00    5.524    -44.048      4.97      35.16     2.8966E-04 8.9598E+04       19.31    
  1420.00    5.573    -44.400      4.97      35.19     2.9100E-04 9.0013E+04       19.54    
  1430.00    5.623    -44.752      4.97      35.23     2.9233E-04 9.0427E+04       19.77    
  1440.00    5.673    -45.105      4.97      35.26     2.9367E-04 9.0840E+04       20.00    
  1450.00    5.722    -45.457      4.97      35.30     2.9500E-04 9.1251E+04       20.24    
  1460.00    5.772    -45.810      4.97      35.33     2.9633E-04 9.1662E+04       20.47    
  1470.00    5.822    -46.164      4.97      35.36     2.9765E-04 9.2071E+04       20.70    
  1480.00    5.871    -46.518      4.97      35.40     2.9897E-04 9.2479E+04       20.94    
  1490.00    5.921    -46.872      4.97      35.43     3.0028E-04 9.2886E+04       21.18    
  1500.00    5.971    -47.226      4.97      35.46     3.0159E-04 9.3292E+04       21.41    
  1510.00    6.020    -47.581      4.97      35.50     3.0290E-04 9.3696E+04       21.65    
  1520.00    6.070    -47.936      4.97      35.53     3.0421E-04 9.4100E+04       21.89    
  1530.00    6.120    -48.292      4.97      35.56     3.0551E-04 9.4502E+04       22.13    
  1540.00    6.170    -48.648      4.97      35.60     3.0681E-04 9.4904E+04       22.37    
  1550.00    6.219    -49.004      4.97      35.63     3.0810E-04 9.5304E+04       22.62    
  1560.00    6.269    -49.360      4.97      35.66     3.0939E-04 9.5704E+04       22.86    
  1570.00    6.319    -49.717      4.97      35.69     3.1068E-04 9.6102E+04       23.10    
  1580.00    6.368    -50.074      4.97      35.72     3.1196E-04 9.6499E+04       23.35    
  1590.00    6.418    -50.431      4.97      35.75     3.1325E-04 9.6896E+04       23.60    
  1600.00    6.468    -50.789      4.97      35.79     3.1452E-04 9.7291E+04       23.84    
  1610.00    6.517    -51.147      4.97      35.82     3.1580E-04 9.7685E+04       24.09    
  1620.00    6.567    -51.505      4.97      35.85     3.1707E-04 9.8079E+04       24.34    
  1630.00    6.617    -51.864      4.97      35.88     3.1834E-04 9.8471E+04       24.59    
  1640.00    6.666    -52.223      4.97      35.91     3.1960E-04 9.8862E+04       24.84    
  1650.00    6.716    -52.582      4.97      35.94     3.2087E-04 9.9253E+04       25.10    
  1660.00    6.766    -52.942      4.97      35.97     3.2213E-04 9.9642E+04       25.35    
  1670.00    6.815    -53.302      4.97      36.00     3.2338E-04 1.0003E+05       25.60    
  1680.00    6.865    -53.662      4.97      36.03     3.2463E-04 1.0042E+05       25.86    
  1690.00    6.915    -54.022      4.97      36.06     3.2589E-04 1.0081E+05       26.11    
  1700.00    6.964    -54.383      4.97      36.09     3.2713E-04 1.0119E+05       26.37    
  1710.00    7.014    -54.744      4.97      36.12     3.2838E-04 1.0158E+05       26.63    
  1720.00    7.064    -55.105      4.97      36.14     3.2962E-04 1.0196E+05       26.89    
  1730.00    7.113    -55.467      4.97      36.17     3.3086E-04 1.0234E+05       27.15    
  1740.00    7.163    -55.829      4.97      36.20     3.3209E-04 1.0273E+05       27.41    
  1750.00    7.213    -56.191      4.97      36.23     3.3333E-04 1.0311E+05       27.67    
  1760.00    7.262    -56.553      4.97      36.26     3.3456E-04 1.0349E+05       27.93    
  1770.00    7.312    -56.916      4.97      36.29     3.3578E-04 1.0387E+05       28.20    
  1780.00    7.362    -57.279      4.97      36.32     3.3701E-04 1.0425E+05       28.46    
  1790.00    7.412    -57.642      4.97      36.34     3.3823E-04 1.0462E+05       28.73    
  1800.00    7.461    -58.006      4.97      36.37     3.3945E-04 1.0500E+05       29.00    
  1810.00    7.511    -58.370      4.97      36.40     3.4067E-04 1.0538E+05       29.26    
  1820.00    7.561    -58.734      4.97      36.43     3.4188E-04 1.0575E+05       29.53    
  1830.00    7.610    -59.098      4.97      36.45     3.4309E-04 1.0613E+05       29.80    
  1840.00    7.660    -59.463      4.97      36.48     3.4430E-04 1.0650E+05       30.07    
  1850.00    7.710    -59.828      4.97      36.51     3.4551E-04 1.0688E+05       30.34    
  1860.00    7.759    -60.193      4.97      36.53     3.4671E-04 1.0725E+05       30.62    
  1870.00    7.809    -60.558      4.97      36.56     3.4791E-04 1.0762E+05       30.89    
  1880.00    7.859    -60.924      4.97      36.59     3.4911E-04 1.0799E+05       31.16    
  1890.00    7.908    -61.290      4.97      36.61     3.5031E-04 1.0836E+05       31.44    
  1900.00    7.958    -61.656      4.97      36.64     3.5150E-04 1.0873E+05       31.71    
  1910.00    8.008    -62.023      4.97      36.67     3.5269E-04 1.0910E+05       31.99    
  1920.00    8.057    -62.390      4.97      36.69     3.5388E-04 1.0947E+05       32.27    
  1930.00    8.107    -62.757      4.97      36.72     3.5507E-04 1.0983E+05       32.55    
  1940.00    8.157    -63.124      4.97      36.74     3.5625E-04 1.1020E+05       32.83    
  1950.00    8.206    -63.492      4.97      36.77     3.5744E-04 1.1057E+05       33.11    
  1960.00    8.256    -63.859      4.97      36.79     3.5862E-04 1.1093E+05       33.39    
  1970.00    8.306    -64.227      4.97      36.82     3.5979E-04 1.1129E+05       33.67    
  1980.00    8.355    -64.596      4.97      36.84     3.6097E-04 1.1166E+05       33.96    
  1990.00    8.405    -64.964      4.97      36.87     3.6214E-04 1.1202E+05       34.24    
  2000.00    8.455    -65.333      4.97      36.89     3.6331E-04 1.1238E+05       34.53    
  2010.00    8.504    -65.702      4.97      36.92     3.6448E-04 1.1274E+05       34.81    
  2020.00    8.554    -66.072      4.97      36.94     3.6565E-04 1.1310E+05       35.10    
  2030.00    8.604    -66.441      4.97      36.97     3.6681E-04 1.1346E+05       35.39    
  2040.00    8.654    -66.811      4.97      36.99     3.6797E-04 1.1382E+05       35.68    
  2050.00    8.703    -67.181      4.97      37.02     3.6913E-04 1.1418E+05       35.97    
  2060.00    8.753    -67.551      4.97      37.04     3.7029E-04 1.1454E+05       36.26    
  2070.00    8.803    -67.922      4.97      37.06     3.7145E-04 1.1490E+05       36.55    
  2080.00    8.852    -68.293      4.97      37.09     3.7260E-04 1.1526E+05       36.84    
  2090.00    8.902    -68.664      4.97      37.11     3.7375E-04 1.1561E+05       37.14    
  2100.00    8.952    -69.035      4.97      37.14     3.7490E-04 1.1597E+05       37.43    
  2110.00    9.001    -69.406      4.97      37.16     3.7605E-04 1.1632E+05       37.73    
  2120.00    9.051    -69.778      4.97      37.18     3.7719E-04 1.1668E+05       38.02    
  2130.00    9.101    -70.150      4.97      37.21     3.7834E-04 1.1703E+05       38.32    
  2140.00    9.150    -70.522      4.97      37.23     3.7948E-04 1.1738E+05       38.62    
  2150.00    9.200    -70.895      4.97      37.25     3.8062E-04 1.1774E+05       38.92    
  2160.00    9.250    -71.267      4.97      37.28     3.8175E-04 1.1809E+05       39.22    
  2170.00    9.299    -71.640      4.97      37.30     3.8289E-04 1.1844E+05       39.52    
  2180.00    9.349    -72.013      4.97      37.32     3.8402E-04 1.1879E+05       39.82    
  2190.00    9.399    -72.387      4.97      37.34     3.8515E-04 1.1914E+05       40.12    
  2200.00    9.448    -72.760      4.97      37.37     3.8628E-04 1.1949E+05       40.42    
  2210.00    9.498    -73.134      4.97      37.39     3.8741E-04 1.1984E+05       40.73    
  2220.00    9.548    -73.508      4.97      37.41     3.8854E-04 1.2018E+05       41.03    
  2230.00    9.597    -73.882      4.97      37.43     3.8966E-04 1.2053E+05       41.34    
  2240.00    9.647    -74.257      4.97      37.46     3.9078E-04 1.2088E+05       41.65    
  2250.00    9.697    -74.631      4.97      37.48     3.9190E-04 1.2123E+05       41.96    
  2260.00    9.747    -75.006      4.97      37.50     3.9302E-04 1.2157E+05       42.26    
  2270.00    9.796    -75.381      4.97      37.52     3.9414E-04 1.2192E+05       42.57    
  2280.00    9.846    -75.757      4.97      37.54     3.9525E-04 1.2226E+05       42.88    
  2290.00    9.896    -76.132      4.97      37.57     3.9636E-04 1.2261E+05       43.20    
  2300.00    9.945    -76.508      4.97      37.59     3.9748E-04 1.2295E+05       43.51    
  2310.00    9.995    -76.884      4.97      37.61     3.9858E-04 1.2329E+05       43.82    
  2320.00   10.045    -77.260      4.97      37.63     3.9969E-04 1.2364E+05       44.13    
  2330.00   10.094    -77.637      4.97      37.65     4.0080E-04 1.2398E+05       44.45    
  2340.00   10.144    -78.013      4.97      37.67     4.0190E-04 1.2432E+05       44.77    
  2350.00   10.194    -78.390      4.97      37.70     4.0300E-04 1.2466E+05       45.08    
  2360.00   10.243    -78.767      4.97      37.72     4.0410E-04 1.2500E+05       45.40    
  2370.00   10.293    -79.144      4.97      37.74     4.0520E-04 1.2534E+05       45.72    
  2380.00   10.343    -79.522      4.97      37.76     4.0630E-04 1.2568E+05       46.04    
  2390.00   10.392    -79.900      4.97      37.78     4.0740E-04 1.2602E+05       46.36    
  2400.00   10.442    -80.277      4.97      37.80     4.0849E-04 1.2636E+05       46.68    
  2410.00   10.492    -80.656      4.97      37.82     4.0958E-04 1.2670E+05       47.00    
  2420.00   10.541    -81.034      4.97      37.84     4.1067E-04 1.2703E+05       47.32    
  2430.00   10.591    -81.412      4.97      37.86     4.1176E-04 1.2737E+05       47.65    
  2440.00   10.641    -81.791      4.97      37.88     4.1285E-04 1.2771E+05       47.97    
  2450.00   10.690    -82.170      4.97      37.90     4.1394E-04 1.2804E+05       48.30    
  2460.00   10.740    -82.549      4.97      37.92     4.1502E-04 1.2838E+05       48.62    
  2470.00   10.790    -82.928      4.97      37.94     4.1610E-04 1.2871E+05       48.95    
  2480.00   10.839    -83.308      4.97      37.96     4.1718E-04 1.2905E+05       49.28    
  2490.00   10.889    -83.688      4.97      37.98     4.1826E-04 1.2938E+05       49.61    
  2500.00   10.939    -84.068      4.97      38.00     4.1934E-04 1.2971E+05       49.94    
  2510.00   10.989    -84.448      4.97      38.02     4.2042E-04 1.3005E+05       50.27    
  2520.00   11.038    -84.828      4.97      38.04     4.2149E-04 1.3038E+05       50.60    
  2530.00   11.088    -85.209      4.97      38.06     4.2257E-04 1.3071E+05       50.93    
  2540.00   11.138    -85.589      4.97      38.08     4.2364E-04 1.3104E+05       51.26    
  2550.00   11.187    -85.970      4.97      38.10     4.2471E-04 1.3137E+05       51.60    
  2560.00   11.237    -86.351      4.97      38.12     4.2578E-04 1.3171E+05       51.93    
  2570.00   11.287    -86.733      4.97      38.14     4.2685E-04 1.3204E+05       52.27    
  2580.00   11.336    -87.114      4.97      38.16     4.2791E-04 1.3237E+05       52.60    
  2590.00   11.386    -87.496      4.97      38.18     4.2898E-04 1.3269E+05       52.94    
  2600.00   11.436    -87.878      4.97      38.20     4.3004E-04 1.3302E+05       53.28    
  2610.00   11.485    -88.260      4.97      38.22     4.3110E-04 1.3335E+05       53.62    
  2620.00   11.535    -88.642      4.97      38.24     4.3216E-04 1.3368E+05       53.96    
  2630.00   11.585    -89.024      4.97      38.25     4.3322E-04 1.3401E+05       54.30    
  2640.00   11.634    -89.407      4.97      38.27     4.3428E-04 1.3433E+05       54.64    
  2650.00   11.684    -89.790      4.97      38.29     4.3534E-04 1.3466E+05       54.98    
  2660.00   11.734    -90.173      4.97      38.31     4.3639E-04 1.3499E+05       55.33    
  2670.00   11.783    -90.556      4.97      38.33     4.3744E-04 1.3531E+05       55.67    
  2680.00   11.833    -90.940      4.97      38.35     4.3850E-04 1.3564E+05       56.01    
  2690.00   11.883    -91.323      4.97      38.37     4.3955E-04 1.3596E+05       56.36    
  2700.00   11.932    -91.707      4.97      38.38     4.4060E-04 1.3629E+05       56.71    
  2710.00   11.982    -92.091      4.97      38.40     4.4164E-04 1.3661E+05       57.05    
  2720.00   12.032    -92.475      4.97      38.42     4.4269E-04 1.3694E+05       57.40    
  2730.00   12.081    -92.859      4.97      38.44     4.4374E-04 1.3726E+05       57.75    
  2740.00   12.131    -93.244      4.97      38.46     4.4478E-04 1.3758E+05       58.10    
  2750.00   12.181    -93.628      4.97      38.48     4.4582E-04 1.3791E+05       58.45    
  2760.00   12.231    -94.013      4.97      38.49     4.4686E-04 1.3823E+05       58.80    
  2770.00   12.280    -94.398      4.97      38.51     4.4790E-04 1.3855E+05       59.16    
  2780.00   12.330    -94.784      4.97      38.53     4.4894E-04 1.3887E+05       59.51    
  2790.00   12.380    -95.169      4.97      38.55     4.4998E-04 1.3919E+05       59.86    
  2800.00   12.429    -95.554      4.97      38.57     4.5102E-04 1.3951E+05       60.22    
  2810.00   12.479    -95.940      4.97      38.58     4.5205E-04 1.3983E+05       60.58    
  2820.00   12.529    -96.326      4.97      38.60     4.5309E-04 1.4015E+05       60.93    
  2830.00   12.578    -96.712      4.97      38.62     4.5412E-04 1.4047E+05       61.29    
  2840.00   12.628    -97.099      4.97      38.64     4.5515E-04 1.4079E+05       61.65    
  2850.00   12.678    -97.485      4.97      38.65     4.5618E-04 1.4111E+05       62.01    
  2860.00   12.727    -97.872      4.97      38.67     4.5721E-04 1.4143E+05       62.37    
  2870.00   12.777    -98.258      4.97      38.69     4.5824E-04 1.4175E+05       62.73    
  2880.00   12.827    -98.645      4.97      38.71     4.5926E-04 1.4206E+05       63.09    
  2890.00   12.876    -99.032      4.97      38.72     4.6029E-04 1.4238E+05       63.45    
  2900.00   12.926    -99.420      4.97      38.74     4.6131E-04 1.4270E+05       63.81    
  2910.00   12.976    -99.807      4.97      38.76     4.6233E-04 1.4301E+05       64.18    
  2920.00   13.025   -100.195      4.97      38.77     4.6336E-04 1.4333E+05       64.54    
  2930.00   13.075   -100.583      4.97      38.79     4.6438E-04 1.4364E+05       64.91    
  2940.00   13.125   -100.971      4.97      38.81     4.6540E-04 1.4396E+05       65.28    
  2950.00   13.174   -101.359      4.97      38.82     4.6641E-04 1.4427E+05       65.64    
  2960.00   13.224   -101.747      4.97      38.84     4.6743E-04 1.4459E+05       66.01    
  2970.00   13.274   -102.136      4.97      38.86     4.6845E-04 1.4490E+05       66.38    
  2980.00   13.323   -102.524      4.97      38.88     4.6946E-04 1.4522E+05       66.75    
  2990.00   13.373   -102.913      4.97      38.89     4.7048E-04 1.4553E+05       67.12    
  3000.00   13.423   -103.302      4.97      38.91     4.7149E-04 1.4584E+05       67.49    
