TITLE="Graphics"
VARIABLES= "x", "T_0", "Y_H2_0", "Y_H_0", "Y_O2_0", "Y_O_0", "Y_OH_0", "Y_HO2_0", "Y_H2O_0", "Y_H2O2_0", "Y_N2_0"
-2.0 300.0 0.05544149 7.803692e-26 0.2200042 5.744863e-21 1.09638e-22 7.360695e-20 1.641632e-19 2.969771e-21 0.7245543
-1.0 300.0 0.05544149 1.55926e-23 0.2200042 3.690798e-18 7.160322e-20 7.222495e-17 1.476708e-16 2.931104e-18 0.7245543
-0.1 300.0 0.05544149 2.588088e-20 0.2200042 2.691901e-15 1.742352e-16 5.602558e-14 1.123592e-13 2.474021e-15 0.7245543
0.0 300.0 0.05544148 1.181123e-17 0.2200042 1.271033e-13 9.709135e-14 2.664629e-12 5.549394e-12 1.381066e-13 0.7245543
0.05 300.0004 0.0554413 8.983744e-16 0.2200043 3.282226e-12 7.471899e-12 8.463727e-11 1.840766e-10 5.220826e-12 0.7245544
0.098 300.0109 0.05543819 5.802617e-14 0.2200054 1.031359e-10 4.834715e-10 3.216951e-09 7.544261e-09 2.45831e-10 0.7245564
0.1 300.017 0.05543691 1.469261e-13 0.2200059 1.751243e-10 1.162003e-09 5.549558e-09 1.424821e-08 5.028737e-10 0.7245572
0.1083333 300.1106 0.05542195 1.745132e-12 0.2200112 1.47053e-09 1.420691e-08 6.230867e-08 1.708019e-07 7.0282e-09 0.7245666
0.1166667 300.608 0.05536311 1.423228e-11 0.2200314 9.711368e-09 1.119428e-07 5.41111e-07 1.477485e-06 6.703904e-08 0.7246032
0.1208333 301.6603 0.05526928 6.167905e-11 0.2200616 3.051757e-08 4.045767e-07 2.129313e-06 5.716908e-06 2.796381e-07 0.7246605
0.1229167 303.034 0.05517137 2.338305e-10 0.2200895 6.215956e-08 8.996617e-07 5.250819e-06 1.365403e-05 7.051189e-07 0.7247186
0.125 305.8725 0.05500351 1.450123e-09 0.2201277 1.371036e-07 2.167494e-06 1.449369e-05 3.600545e-05 1.969846e-06 0.724814
0.1255208 307.0517 0.05494306 3.297625e-09 0.2201372 1.726698e-07 2.82302e-06 1.956294e-05 4.784357e-05 2.660504e-06 0.7248467
0.1260417 308.5406 0.05487214 6.794318e-09 0.2201446 2.207788e-07 3.742507e-06 2.700004e-05 6.495676e-05 3.680058e-06 0.7248837
0.1265625 310.4176 0.05478909 1.374086e-08 0.2201479 2.861314e-07 5.042578e-06 3.778327e-05 8.961836e-05 5.176486e-06 0.7249251
0.1270833 312.779 0.05469207 2.765721e-08 0.220144 3.754578e-07 6.900936e-06 5.319094e-05 0.0001250139 7.355622e-06 0.724971
0.1273437 314.186 0.05463755 3.981097e-08 0.2201379 4.328366e-07 8.14393e-06 6.322221e-05 0.0001484103 8.806622e-06 0.7249955
0.1276042 315.7711 0.05457859 5.698762e-08 0.2201277 5.011232e-07 9.664661e-06 7.522147e-05 0.0001767846 1.057519e-05 0.7250209
0.1278646 317.555 0.0545149 8.123695e-08 0.2201124 5.826185e-07 1.1532e-05 8.946678e-05 0.0002111281 1.272269e-05 0.7250472
0.128125 319.5604 0.05444619 1.153758e-07 0.220091 6.801798e-07 1.383349e-05 0.0001062358 0.0002526038 1.531907e-05 0.725074
0.1282552 320.6554 0.05440984 1.376067e-07 0.2200775 7.363366e-07 1.518916e-05 0.0001156663 0.000276533 1.681548e-05 0.7250876
0.1283854 321.8171 0.05437209 1.639317e-07 0.2200618 7.981404e-07 1.67039e-05 0.0001258646 0.0003028998 1.846306e-05 0.7251012
0.1285156 323.0492 0.05433291 1.950699e-07 0.2200437 8.662163e-07 1.839752e-05 0.0001368612 0.0003319302 2.02745e-05 0.7251148
0.1286458 324.3552 0.05429227 2.318556e-07 0.220023 9.41264e-07 2.029232e-05 0.0001486826 0.0003638667 2.226312e-05 0.7251285
0.128776 325.7389 0.05425012 2.752547e-07 0.2199994 1.024067e-06 2.241333e-05 0.0001613498 0.0003989698 2.444285e-05 0.7251421
0.1289063 327.2042 0.05420644 3.263827e-07 0.2199726 1.115503e-06 2.478861e-05 0.0001748774 0.0004375178 2.682811e-05 0.7251555
0.1290365 328.7549 0.05416118 3.865244e-07 0.2199424 1.21655e-06 2.74495e-05 0.0001892721 0.0004798072 2.94338e-05 0.7251689
0.1291667 330.3953 0.05411431 4.571558e-07 0.2199085 1.328303e-06 3.04309e-05 0.0002045319 0.0005261533 3.22752e-05 0.725182
0.1292969 332.1292 0.05406581 5.399679e-07 0.2198706 1.451981e-06 3.377155e-05 0.0002206444 0.0005768899 3.536786e-05 0.7251949
0.1294271 333.9608 0.05401565 6.368919e-07 0.2198284 1.588939e-06 3.751428e-05 0.0002375861 0.0006323691 3.872751e-05 0.7252075
0.1295573 335.8942 0.05396378 7.501269e-07 0.2197815 1.740681e-06 4.170619e-05 0.0002553214 0.0006929612 4.236992e-05 0.7252198
0.1296875 337.9336 0.0539102 8.821691e-07 0.2197297 1.908869e-06 4.639884e-05 0.0002738015 0.0007590536 4.631076e-05 0.7252317
0.1298177 340.083 0.05385488 1.035842e-06 0.2196726 2.095335e-06 5.164835e-05 0.000292964 0.0008310501 5.056546e-05 0.7252432
0.1299479 342.3464 0.05379779 1.214331e-06 0.2196098 2.30209e-06 5.751541e-05 0.0003127328 0.0009093699 5.514898e-05 0.7252541
0.1300781 344.7278 0.05373892 1.42121e-06 0.219541 2.531331e-06 6.406519e-05 0.0003330177 0.0009944456 6.00757e-05 0.7252645
0.1302083 347.231 0.05367825 1.660482e-06 0.2194658 2.785443e-06 7.136713e-05 0.0003537155 0.001086722 6.535913e-05 0.7252744
0.1303385 349.8595 0.05361577 1.936608e-06 0.2193838 3.067007e-06 7.949458e-05 0.0003747104 0.001186653 7.101169e-05 0.7252836
0.1304687 352.6169 0.05355147 2.254542e-06 0.2192946 3.37879e-06 8.852431e-05 0.0003958754 0.001294701 7.704449e-05 0.7252921
0.130599 355.5063 0.05348534 2.619761e-06 0.2191979 3.723742e-06 9.853577e-05 0.0004170742 0.001411333 8.3467e-05 0.7253
0.1307292 358.5306 0.05341738 3.03829e-06 0.2190933 4.104981e-06 0.0001096102 0.0004381635 0.001537018 9.028673e-05 0.7253071
0.1308594 361.6925 0.05334759 3.516737e-06 0.2189803 4.525774e-06 0.0001218296 0.0004589951 0.001672226 9.750895e-05 0.7253135
0.1309896 364.9942 0.05327597 4.062303e-06 0.2188587 4.989507e-06 0.0001352753 0.0004794192 0.001817421 0.0001051362 0.7253191
0.1311198 368.4376 0.05320253 4.682807e-06 0.2187279 5.499655e-06 0.0001500268 0.0004992874 0.001973066 0.0001131682 0.7253238
0.13125 372.0242 0.05312727 5.386691e-06 0.2185876 6.059734e-06 0.0001661595 0.0005184555 0.002139609 0.000121601 0.7253278
0.1313802 375.755 0.05305021 6.183024e-06 0.2184375 6.673255e-06 0.0001837436 0.0005367868 0.002317492 0.0001304268 0.725331
0.1315104 379.6306 0.05297136 7.081495e-06 0.218277 7.343666e-06 0.0002028419 0.0005541552 0.00250714 0.0001396339 0.7253334
0.1316406 383.6512 0.05289073 8.0924e-06 0.218106 8.07429e-06 0.0002235077 0.0005704474 0.002708965 0.0001492057 0.725335
0.1317708 387.8164 0.05280835 9.226618e-06 0.2179239 8.868253e-06 0.0002457828 0.0005855655 0.002923358 0.0001591208 0.7253359
0.131901 392.1253 0.05272424 1.049557e-05 0.2177304 9.72842e-06 0.0002696962 0.0005994285 0.003150694 0.0001693526 0.7253359
0.1320312 396.5766 0.05263842 1.19112e-05 0.2175253 1.065732e-05 0.0002952614 0.0006119738 0.003391325 0.0001798693 0.7253353
0.1321615 401.1686 0.05255091 1.348587e-05 0.2173082 1.165707e-05 0.0003224756 0.0006231573 0.003645582 0.0001906337 0.7253339
0.1322917 405.899 0.05246174 1.523235e-05 0.2170787 1.272934e-05 0.0003513177 0.0006329538 0.003913773 0.0002016032 0.7253319
0.1324219 410.765 0.05237094 1.716372e-05 0.2168367 1.387526e-05 0.000381748 0.0006413563 0.004196184 0.0002127302 0.7253293
0.1325521 415.7635 0.05227853 1.929328e-05 0.2165819 1.509538e-05 0.0004137068 0.0006483747 0.004493075 0.0002239623 0.725326
0.1326823 420.8911 0.05218455 2.163447e-05 0.2163142 1.638966e-05 0.0004471143 0.0006540348 0.004804683 0.000235243 0.7253222
0.1328125 426.1439 0.05208902 2.42008e-05 0.2160332 1.775744e-05 0.0004818711 0.000658376 0.005131219 0.000246512 0.7253178
0.1329427 431.5177 0.05199198 2.700571e-05 0.215739 1.919743e-05 0.0005178585 0.0006614493 0.005472869 0.0002577063 0.725313
0.1330729 437.008 0.05189345 3.00625e-05 0.2154313 2.070772e-05 0.000554939 0.0006633154 0.005829794 0.0002687609 0.7253076
0.1332031 442.6101 0.05179347 3.338419e-05 0.2151103 2.228585e-05 0.0005929587 0.0006640422 0.006202127 0.0002796096 0.7253019
0.1333333 448.3191 0.05169207 3.698348e-05 0.2147758 2.39288e-05 0.000631748 0.0006637028 0.006589974 0.0002901864 0.7252956
0.1334635 454.1299 0.05158928 4.087261e-05 0.2144278 2.563313e-05 0.0006711245 0.0006623731 0.006993414 0.000300426 0.725289
0.1335938 460.0373 0.05148514 4.506327e-05 0.2140666 2.739501e-05 0.0007108948 0.0006601307 0.007412497 0.0003102651 0.7252821
0.1338542 472.1235 0.0512729 5.437655e-05 0.2133046 3.107809e-05 0.0007910026 0.0006531506 0.008297291 0.0003285653 0.725267
0.1339844 478.2853 0.05116488 5.953024e-05 0.212905 3.298524e-05 0.0008307432 0.0006486761 0.008762364 0.0003368954 0.7252589
0.1341146 484.5221 0.05105562 6.502498e-05 0.2124928 3.493284e-05 0.0008700598 0.0006435928 0.00924292 0.0003446109 0.7252504
0.1342448 490.8284 0.05094516 7.086861e-05 0.2120682 3.691686e-05 0.0009087471 0.0006379684 0.009738853 0.0003516702 0.7252416
0.134375 497.1991 0.05083353 7.706802e-05 0.2116315 3.893357e-05 0.0009466053 0.0006318663 0.01025003 0.0003580379 0.7252324
0.1345052 503.6287 0.05072076 8.362914e-05 0.211183 4.097974e-05 0.0009834428 0.0006253455 0.01077627 0.0003636849 0.7252229
0.1346354 510.1122 0.05060688 9.055695e-05 0.2107231 4.305267e-05 0.001019079 0.0006184605 0.01131739 0.0003685883 0.7252129
0.1347656 516.6445 0.05049193 9.785543e-05 0.210252 4.515039e-05 0.001053345 0.0006112613 0.01187315 0.0003727319 0.7252026
0.1348958 523.2207 0.05037593 0.0001055276 0.2097701 4.727166e-05 0.001086086 0.0006037937 0.0124433 0.0003761054 0.7251919
0.135026 529.836 0.05025891 0.0001135755 0.2092778 4.941618e-05 0.001117166 0.0005960991 0.01302754 0.000378705 0.7251808
0.1351563 536.4858 0.0501409 0.0001220003 0.2087755 5.158455e-05 0.001146463 0.0005882154 0.01362558 0.0003805325 0.7251692
0.1352865 543.1656 0.05002194 0.0001308022 0.2082635 5.37784e-05 0.001173874 0.0005801769 0.01423707 0.0003815952 0.7251572
0.1354167 549.8713 0.04990205 0.0001399806 0.2077423 5.600043e-05 0.001199314 0.0005720143 0.01486166 0.0003819053 0.7251448
0.1355469 556.5986 0.04978126 0.000149534 0.2072121 5.825443e-05 0.001222717 0.0005637558 0.01549897 0.0003814799 0.7251319
0.1356771 563.3437 0.0496596 0.0001594604 0.2066735 6.05453e-05 0.001244036 0.0005554265 0.01614863 0.0003803398 0.7251185
0.1358073 570.1029 0.0495371 0.0001697569 0.2061266 6.287906e-05 0.001263242 0.0005470491 0.01681021 0.0003785098 0.7251046
0.1359375 576.8726 0.04941378 0.0001804199 0.205572 6.526283e-05 0.001280322 0.0005386443 0.01748332 0.0003760177 0.7250902
0.1360677 583.6494 0.04928967 0.0001914456 0.2050099 6.770484e-05 0.001295283 0.0005302305 0.01816752 0.0003728938 0.7250753
0.1361979 590.4302 0.0491648 0.0002028294 0.2044408 7.021436e-05 0.001308145 0.0005218243 0.01886241 0.0003691708 0.7250598
0.1363281 597.2119 0.04903919 0.0002145664 0.2038648 7.280169e-05 0.001318944 0.000513441 0.01956755 0.000364883 0.7250438
0.1364583 603.9919 0.04891287 0.0002266513 0.2032823 7.547807e-05 0.001327727 0.000505094 0.02028253 0.0003600663 0.7250273
0.1365885 610.7675 0.04878585 0.0002390785 0.2026936 7.825567e-05 0.001334557 0.0004967955 0.02100692 0.0003547572 0.7250101
0.1367188 617.5361 0.04865817 0.0002518424 0.202099 8.114749e-05 0.001339503 0.0004885567 0.02174033 0.000348993 0.7249924
0.136849 624.2956 0.04852985 0.0002649369 0.2014987 8.416727e-05 0.001342646 0.0004803873 0.02248234 0.0003428112 0.7249741
0.1369792 631.0439 0.0484009 0.0002783561 0.200893 8.732949e-05 0.001344074 0.0004722963 0.02323259 0.0003362494 0.7249552
0.1371094 637.7789 0.04827135 0.0002920937 0.200282 9.064921e-05 0.001343881 0.0004642917 0.0239907 0.0003293447 0.7249357
0.1372396 644.4988 0.04814121 0.0003061438 0.1996659 9.414203e-05 0.001342164 0.0004563807 0.02475632 0.0003221339 0.7249156
0.1375 657.889 0.04787922 0.0003351599 0.198419 0.0001016932 0.001334481 0.000440858 0.02630904 0.0003069049 0.7248736
0.1377604 671.2024 0.0476151 0.0003653456 0.1971543 0.0001101124 0.001322056 0.0004257624 0.02788728 0.0002909015 0.7248291
0.1380208 684.4295 0.04734894 0.0003966557 0.1958725 0.0001195303 0.001305716 0.000411124 0.02948899 0.000274377 0.7247822
0.1382813 697.5629 0.04708086 0.0004290478 0.194574 0.0001300777 0.00128627 0.0003969636 0.03111246 0.0002575635 0.7247328
0.1385417 710.5966 0.04681093 0.0004624823 0.1932591 0.0001418832 0.001264487 0.0003832945 0.03275633 0.0002406707 0.7246809
0.1388021 723.526 0.04653921 0.0004969234 0.1919276 0.000155071 0.00124108 0.0003701232 0.03441965 0.0002238851 0.7246265
0.1390625 736.3477 0.04626578 0.0005323383 0.1905791 0.0001697594 0.001216697 0.0003574503 0.03610176 0.0002073696 0.7245697
0.1393229 749.0594 0.04599066 0.0005686978 0.1892132 0.0001860587 0.001191914 0.0003452719 0.03780235 0.0001912641 0.7245106
0.1395833 761.6595 0.04571391 0.0006059755 0.187829 0.0002040701 0.001167236 0.0003335798 0.03952141 0.0001756858 0.7244491
0.1398437 774.1473 0.04543556 0.000644148 0.1864256 0.0002238844 0.0011431 0.0003223632 0.04125919 0.0001607309 0.7243854
0.1401042 786.5225 0.04515562 0.0006831939 0.1850019 0.0002455809 0.001119874 0.0003116087 0.04301616 0.0001464756 0.7243195
0.1403646 798.7854 0.04487413 0.0007230941 0.1835567 0.0002692271 0.00109787 0.000301301 0.044793 0.0001329773 0.7242517
0.140625 810.9363 0.0445911 0.0007638309 0.1820887 0.0002948776 0.001077342 0.0002914237 0.04659057 0.0001202769 0.7241819
0.1408854 822.9763 0.04430655 0.0008053874 0.1805964 0.000322574 0.001058499 0.0002819596 0.04840982 0.0001083997 0.7241105
0.1411458 834.9061 0.04402052 0.0008477478 0.1790784 0.0003523448 0.001041508 0.0002728908 0.05025183 9.735784e-05 0.7240374
0.1414063 846.727 0.04373301 0.0008908964 0.1775332 0.0003842051 0.001026501 0.0002641996 0.05211775 8.715171e-05 0.7239631
0.1416667 858.4399 0.04344407 0.0009348175 0.1759594 0.0004181571 0.001013584 0.0002558683 0.05400873 7.777185e-05 0.7238876
0.1421875 881.5488 0.04286192 0.001024923 0.1727215 0.0004922803 0.0009942244 0.0002402288 0.05786942 6.14255e-05 0.7237341
0.1427083 904.2522 0.04227439 0.001117878 0.1693591 0.000574178 0.0009835744 0.0002257986 0.06183891 4.792637e-05 0.7235782
0.1432292 926.5578 0.0416819 0.001213524 0.1658638 0.0006633856 0.0009817436 0.0002124619 0.0659243 3.69774e-05 0.7234219
0.14375 948.4715 0.04108496 0.001311677 0.1622289 0.0007592504 0.0009886707 0.0002001046 0.07013117 2.824771e-05 0.723267
0.1442708 969.997 0.04048422 0.001412125 0.1584498 0.0008609495 0.001004165 0.0001886205 0.07446311 2.140029e-05 0.7231157
