TITLE="Graphics"
VARIABLES= "koeff_fuel", "v_ch700", "Tend_ch700"
0.7	130.1625 2185.833
0.8	151.7824 2313.671
0.9	167.6559 2406.087
1.0	177.2918 2462.293
1.1 180.2312 2480.146
1.2	175.9955 2457.958
1.3	163.9053 2405.746
1.4	143.7645 2340.592
1.5	118.5261 2272.692
