TITLE="Graphics"
VARIABLES= "koeff_fuel", "v_ch300", "Tend_ch300"
0.7 22.22777 1898.433
0.8	29.72784 2063.425
0.9	35.76562 2198.944
1.0	39.73198 2282.787
1.2	39.19452 2211.318
1.3	33.66014 2133.638
1.4	25.41235 2056.711
1.5 17.19521 1980.913
