TITLE="Graphics"
VARIABLES= "koeff_fuel", "v_ch500", "Tend_ch500"
0.7	60.12015 2044.135
0.8 74.39702 2192.886
0.9	85.34833 2306.711
1.0	92.20475 2374.461
1.1	94.51103 2384.43
1.2	91.51819 2338.82
1.3	82.67517 2269.991	
1.4	68.27708 2196.361
1.5 51.61226 2123.296
