TITLE="Graphics"
VARIABLES= "r, cm", "drho/dt, g/(cm<sup>3</sup>s", " dT/dt", "dW/dt"
0.00255 0 0 0
0.0026 4.79111e-13 -0 4.79111e-13
0.00265 -4.61202e-13 -0 -4.61202e-13
0.0027 -0 -0 -0
0.00275 4.2827e-13 -0 4.2827e-13
0.0028 -4.13111e-13 -0 -4.13111e-13
0.00285 -0 -0 -0
0.0029 3.85112e-13 -0 3.85112e-13
0.00295 -3.72168e-13 -0 -3.72168e-13
0.003 -0 -0 -0
0.00305 -0 -0 -0
0.0031 3.37023e-13 -0 3.37023e-13
0.00315 -3.26409e-13 -0 -3.26409e-13
0.0032 -0 -0 -0
0.00325 3.06631e-13 -0 3.06631e-13
0.0033 -2.97409e-13 -0 -2.97409e-13
0.00335 -0 -0 -0
0.0034 -0 -0 -0
0.00345 2.7211e-13 -0 2.7211e-13
0.0035 -2.64391e-13 -0 -2.64391e-13
0.00355 -0 -0 -0
0.0036 2.49907e-13 -0 2.49907e-13
0.00365 -2.43107e-13 -0 -2.43107e-13
0.0037 -0 -0 -0
0.00375 2.30314e-13 -0 2.30314e-13
0.0038 -2.24293e-13 -0 -2.24293e-13
0.00385 -0 -0 -0
0.0039 -0 -0 -0
0.00395 2.07581e-13 -0 2.07581e-13
0.004 -0 -0 -0
0.00405 -0 -0 -0
0.0041 -0 -0 -0
0.00415 -0 -0 -0
0.0042 -0 -0 -0
0.00425 -0 -0 -0
0.0043 -0 -0 -0
0.00435 -0 -0 -0
0.0044 -0 -0 -0
0.00445 -0 -0 -0
0.0045 -0 -0 -0
0.00455 -0 -0 -0
0.0046 -0 -0 -0
0.00465 -0 -0 -0
0.0047 -0 -0 -0
0.00475 -0 -0 -0
0.0048 -0 -0 -0
0.00485 -0 -0 -0
0.0049 -0 -0 -0
0.00495 -0 -0 -0
0.005148 -3.46653e-29 -0 -3.46653e-29
0.00535392 -1.0694e-13 -1.0694e-13 -1.18019e-30
0.00556808 -5.96637e-14 -0 -5.96637e-14
0.0057908 7.93084e-14 -0 7.93084e-14
0.00602243 -1.35517e-13 -8.45163e-14 -5.10008e-14
0.00626333 -1.35613e-13 -7.814e-14 -5.74731e-14
0.00651386 -6.26786e-14 -0 -6.26786e-14
0.00677442 7.56161e-14 6.67944e-14 8.82163e-15
0.00704539 -0 -0 -0
0.00732721 7.54077e-15 -0 7.54077e-15
0.0076203 -0 -0 -0
0.00792511 2.4403e-14 2.4403e-14 2.69312e-31
0.00824211 7.83132e-14 4.51239e-14 3.31893e-14
0.0085718 2.08598e-14 2.08598e-14 -0
0.00891467 -2.43803e-14 -1.92861e-14 -5.09427e-15
0.00927126 -4.70994e-15 -0 -4.70994e-15
0.00964211 -2.08404e-14 -1.64858e-14 -4.3546e-15
0.0100278 9.19771e-15 -0 9.19771e-15
0.0104289 4.22342e-30 -0 4.22342e-30
0.0108461 3.2195e-14 1.3029e-14 1.9166e-14
0.0112799 7.26909e-15 -0 7.26909e-15
0.0117311 1.78579e-14 1.11372e-14 6.72068e-15
0.0122003 -1.37872e-14 -0 -1.37872e-14
0.0126884 -9.52014e-15 -9.52014e-15 -2.90572e-30
0.0131959 -0 -0 -0
0.0137237 -2.43892e-30 -0 -2.43892e-30
0.0142727 7.52391e-15 7.52391e-15 4.15169e-32
0.0148436 -1.08078e-30 -0 -1.08078e-30
0.0154373 -0 -0 -0
0.0160548 7.85329e-16 -0 7.85329e-16
0.016697 6.79242e-15 2.74882e-15 4.0436e-15
0.0173649 6.71303e-16 -0 6.71303e-16
0.0180595 -7.30139e-31 -0 -7.30139e-31
0.0187819 -5.73832e-16 -0 -5.73832e-16
0.0195331 2.00854e-15 2.00854e-15 2.21662e-32
0.0203145 -5.95521e-15 -3.71401e-15 -2.24119e-15
0.021127 -0 -0 -0
0.0219721 -2.96456e-15 -1.58738e-15 -1.37719e-15
0.022851 8.85624e-16 -0 8.85624e-16
0.0237651 -5.38087e-16 -1.3569e-15 8.1881e-16
0.0247157 1.42021e-15 1.25453e-15 1.65687e-16
0.0257043 -0 -0 -0
0.0267325 -2.00275e-15 -1.07237e-15 -9.30377e-16
0.0278017 -5.98296e-16 -0 -5.98296e-16
0.0289138 -5.53158e-16 -0 -5.53158e-16
0.0300704 1.31677e-31 -0 1.31677e-31
0.0312732 -5.98762e-16 -3.91787e-16 -2.06975e-16
0.0325241 7.99398e-16 3.62229e-16 4.37169e-16
0.0338251 -4.92649e-16 -0 -4.92649e-16
0.0351781 -0 -0 -0
0.0365852 -7.56174e-17 -0 -7.56174e-17
0.0380486 2.92098e-33 -0 2.92098e-33
0.0395706 2.44709e-16 2.44709e-16 -0
0.0411534 8.45072e-16 4.52494e-16 3.92578e-16
0.0427995 -0 -0 -0
