TITLE="Graphics"
VARIABLES= "x", "T", "Y_H", "Y_H2",  "Y_O", "Y_O2", "Y_OH", "Y_H2O", "Y_N2", "Y_HO2", "Y_H2O2", "Y_CO", "Y_CO2", "Y_CH2O", "Y_HCO", "Y_CH3OH", "Y_CH2OH", "Y_CH3O", "Y_CH3O2", "Y_CH4", "Y_CH3", "Y_CH2", "Y_CH2(S)", "Y_C2H6", "Y_C2H5O2", "Y_C2H5", "Y_C2H4", "Y_C2H3", "Y_C2H2", "Y_CH2CHO", "Y_CH2CO", "Y_HCCO", "Y_NC3H7", "Y_C3H6", "Y_C3H5-A", "Y_C3H5O", "Y_C3H4-A", "Y_NC3H7O2", "Y_C2H3CHO", "Y_NC7H16", "Y_C7H15", "Y_C7H15O2", "Y_C7H14OOH", "Y_C7H14", "Y_C7H14OOHO2", "Y_NC7KET", "Y_C7H14O", "Y_NC3H7CHO"-2.0, 300.0, 1.617187E-30, 1.351912E-9, 1.222872E-24, 0.2184336, 2.653238E-25, 2.87876E-13, 0.7193815, 5.34639E-16, 6.297387E-16, 5.329926E-14, 5.485229E-16, 5.419508E-17, 9.928154E-34, 4.942211E-18, 4.210164E-40, 4.193491E-31, 2.95499E-18, 4.963922E-15, 3.017777E-32, 4.134819E-39, -1.118157E-40, 1.031633E-17, 1.489301E-21, 9.122507E-35, 4.000984E-15, 8.652395E-35, 2.427098E-16, 2.494261E-19, 5.514157E-19, 1.70608E-37, 2.009005E-41, 1.420985E-17, 2.268752E-21, 7.770818E-25, 1.196423E-19, 1.561128E-24, 2.661367E-21, 0.06218489, 8.84595E-28, 1.683299E-20, 9.337567E-30, 2.013293E-23, 7.337216E-24, 2.916113E-26, 6.205177E-25, 1.579739E-22
0.095, 300.6519, 2.568006E-15, 1.485775E-4, 8.773155E-13, 0.2183703, 2.293708E-13, 5.907417E-5, 0.7191902, 1.966637E-7, 2.426282E-7, 1.935062E-5, 1.660096E-6, 1.771839E-7, 2.395689E-18, 1.86865E-8, 2.170021E-20, 3.252519E-12, 2.193814E-8, 9.90349E-7, 1.531812E-15, 2.339135E-20, 8.193826E-30, 5.243538E-8, 8.57102E-11, 3.264516E-17, 3.047664E-6, 3.503626E-20, 2.925382E-7, 2.942618E-9, 5.921248E-9, 7.78606E-19, 1.023582E-20, 1.224488E-7, 2.302915E-11, 2.317098E-11, 1.395795E-9, 4.192715E-13, 3.291704E-10, 0.06220571, 3.578061E-15, 1.023358E-9, 6.105017E-19, 5.872313E-11, 2.703348E-14, 3.721025E-13, 3.325636E-12, 3.82277E-11
0.098, 301.0131, 7.456816E-15, 1.678442E-4, 1.329984E-12, 0.2183429, 6.624692E-13, 8.966727E-5, 0.7191487, 3.081622E-7, 3.804042E-7, 3.026112E-5, 2.920868E-6, 3.131035E-7, 7.213928E-18, 3.330782E-8, 1.178245E-19, 9.594773E-12, 4.076086E-8, 1.501361E-6, 5.110864E-15, 6.030674E-20, 6.80557E-29, 9.512775E-8, 1.837127E-10, 1.181413E-16, 4.959362E-6, 1.63786E-19, 4.882948E-7, 5.599741E-9, 1.123917E-8, 2.013759E-18, 4.206526E-20, 2.29323E-7, 4.361027E-11, 5.17466E-11, 2.663043E-9, 9.960717E-13, 7.333211E-10, 0.06220936, 1.034598E-14, 2.62559E-9, 1.629195E-18, 1.623269E-10, 8.707193E-14, 1.147348E-12, 9.606656E-12, 8.878127E-11
0.1, 301.3707, 1.566443E-14, 1.823131E-4, 1.769926E-12, 0.218316, 1.388083E-12, 1.193578E-4, 0.7191129, 4.196378E-7, 5.178718E-7, 4.113125E-5, 4.313246E-6, 4.637484E-7, 1.647705E-17, 4.963935E-8, 3.823755E-19, 2.065871E-11, 6.259738E-8, 1.996886E-6, 1.187115E-14, 1.159743E-19, 3.148257E-28, 1.435651E-7, 3.146355E-10, 2.920394E-16, 6.931003E-6, 4.830724E-19, 6.94725E-7, 8.744044E-9, 1.751792E-8, 3.925446E-18, 1.178492E-19, 3.540251E-7, 6.790397E-11, 9.061928E-11, 4.166154E-9, 1.841055E-12, 1.283802E-9, 0.06221239, 2.17434E-14, 5.060619E-9, 3.264341E-18, 3.339748E-10, 2.03858E-13, 2.567897E-12, 2.044263E-11, 1.602579E-10
0.1020833, 301.8901, 3.445341E-14, 1.989356E-4, 2.39898E-12, 0.2182769, 3.044422E-12, 1.617663E-4, 0.719066, 5.831525E-7, 7.189782E-7, 5.701772E-5, 6.539819E-6, 7.05376E-7, 4.241033E-17, 7.60156E-8, 1.339167E-18, 4.576725E-11, 9.908055E-8, 2.704265E-6, 2.93437E-14, 2.332696E-19, 1.666924E-27, 2.228854E-7, 5.636728E-10, 7.714541E-16, 9.900405E-6, 1.533948E-18, 1.011713E-6, 1.408822E-8, 2.816827E-8, 8.140819E-18, 3.512162E-19, 5.633541E-7, 1.091393E-10, 1.652017E-10, 6.726303E-9, 3.587107E-12, 2.345009E-9, 0.0622162, 4.794606E-14, 1.030687E-8, 7.032084E-18, 7.29257E-10, 5.194486E-13, 6.156999E-12, 4.634079E-11, 3.027369E-10
0.1041667, 302.6181, 7.674684E-14, 2.172953E-4, 3.274814E-12, 0.218222, 6.753193E-12, 2.201833E-4, 0.7190063, 8.148694E-7, 1.002712E-6, 7.942061E-5, 9.97907E-6, 1.079668E-6, 1.18588E-16, 1.171649E-7, 4.778196E-18, 1.011933E-10, 1.580401E-7, 3.678294E-6, 7.399996E-14, 4.767023E-19, 9.304549E-27, 3.483907E-7, 1.027249E-9, 2.074513E-15, 1.421689E-5, 4.985325E-18, 1.481647E-6, 2.286766E-8, 4.562942E-8, 1.766215E-17, 1.070519E-18, 9.029578E-7, 1.76917E-10, 3.035311E-10, 1.09413E-8, 7.121056E-12, 4.325048E-9, 0.06222089, 1.072286E-13, 2.116998E-8, 1.5618E-17, 1.611724E-9, 1.35094E-12, 1.495422E-11, 1.063639E-10, 5.7771E-10
0.10625, 303.6368, 1.723295E-13, 2.375606E-4, 4.508442E-12, 0.2181447, 1.506523E-11, 3.005437E-4, 0.7189297, 1.143422E-6, 1.402306E-6, 1.109796E-4, 1.528455E-5, 1.658534E-6, 3.549913E-16, 1.812698E-7, 1.721334E-17, 2.231394E-10, 2.533055E-7, 5.018061E-6, 1.896427E-13, 9.894768E-19, 5.398237E-26, 5.467089E-7, 1.901531E-9, 5.632188E-15, 2.048395E-5, 1.646835E-17, 2.177448E-6, 3.726919E-8, 7.421448E-8, 4.067248E-17, 3.343311E-18, 1.453138E-6, 2.884835E-10, 5.592773E-10, 1.787089E-8, 1.436822E-11, 8.013375E-9, 0.06222671, 2.420528E-13, 4.339482E-8, 3.568504E-17, 3.578186E-9, 3.544803E-12, 3.647414E-11, 2.452113E-10, 1.107481E-9
0.1083333, 305.0596, 3.880606E-13, 2.59909E-4, 6.273887E-12, 0.2180359, 3.358989E-11, 4.108846E-4, 0.7188306, 1.609633E-6, 1.963667E-6, 1.553713E-4, 2.345411E-5, 2.551776E-6, 1.113307E-15, 2.809376E-7, 6.205365E-17, 4.902479E-10, 4.071876E-7, 6.858162E-6, 4.926496E-13, 2.088143E-18, 3.222219E-25, 8.595039E-7, 3.578709E-9, 1.531628E-14, 2.956761E-5, 5.489141E-17, 3.205873E-6, 6.08444E-8, 1.209139E-7, 1.006145E-16, 1.070436E-17, 2.34273E-6, 4.725946E-10, 1.030078E-9, 2.924073E-8, 2.948816E-11, 1.486795E-8, 0.06223398, 5.487581E-13, 8.81181E-8, 8.419004E-17, 7.948945E-9, 9.331447E-12, 8.897152E-11, 5.655477E-10, 2.125739E-9
0.109375, 305.9815, 5.919159E-13, 2.719367E-4, 7.462942E-12, 0.2179647, 5.088748E-11, 4.813896E-4, 0.7187698, 1.916395E-6, 2.328729E-6, 1.843029E-4, 2.91845E-5, 3.179134E-6, 2.032446E-15, 3.513949E-7, 1.20289E-16, 7.419614E-10, 5.196722E-7, 8.034541E-6, 8.147566E-13, 3.078838E-18, 8.250938E-25, 1.083283E-6, 5.022256E-9, 2.585844E-14, 3.563229E-5, 1.0261E-16, 3.903486E-6, 7.823502E-8, 1.553049E-7, 1.660899E-16, 2.004372E-17, 2.992317E-6, 6.101268E-10, 1.412335E-9, 3.764439E-8, 4.348056E-11, 2.049135E-8, 0.06223832, 8.403704E-13, 1.267615E-7, 1.333519E-16, 1.212967E-8, 1.577416E-11, 1.434379E-10, 8.820603E-10, 2.985322E-9
0.1104167, 307.0842, 9.063312E-13, 2.845697E-4, 8.924591E-12, 0.217879, 7.73606E-11, 5.648657E-4, 0.7186996, 2.287595E-6, 2.766468E-6, 2.190569E-4, 3.644602E-5, 3.974752E-6, 3.759843E-15, 4.411836E-7, 2.350651E-16, 1.125389E-9, 6.666292E-7, 9.428169E-6, 1.365893E-12, 4.585102E-18, 2.159558E-24, 1.371015E-6, 7.149803E-9, 4.405191E-14, 4.304507E-5, 1.934834E-16, 4.766069E-6, 1.011079E-7, 2.004814E-7, 2.821229E-16, 3.810699E-17, 3.840292E-6, 7.929282E-10, 1.951838E-9, 4.871405E-8, 6.526814E-11, 2.850685E-8, 0.06224322, 1.294117E-12, 1.849964E-7, 2.18156E-16, 1.884438E-8, 2.749742E-11, 2.367758E-10, 1.403675E-9, 4.237545E-9
0.1114583, 308.4017, 1.395248E-12, 2.978315E-4, 1.073461E-11, 0.2177759, 1.180611E-10, 6.635889E-4, 0.7186186, 2.736865E-6, 3.290596E-6, 2.60768E-4, 4.563744E-5, 4.982359E-6, 7.035222E-15, 5.554659E-7, 4.627045E-16, 1.707315E-9, 8.585273E-7, 1.107769E-5, 2.317233E-12, 6.897847E-18, 5.774872E-24, 1.74055E-6, 1.03039E-8, 7.54676E-14, 5.209624E-5, 3.684974E-16, 5.831485E-6, 1.311523E-7, 2.597488E-7, 4.937848E-16, 7.340695E-17, 4.945887E-6, 1.036339E-9, 2.711217E-9, 6.327717E-8, 9.938896E-11, 3.991491E-8, 0.06224875, 2.005474E-12, 2.725344E-7, 3.67863E-16, 2.960999E-8, 4.880159E-11, 3.964178E-10, 2.261724E-9, 6.058905E-9
0.1125, 309.974, 2.157543E-12, 3.117449E-4, 1.299517E-11, 0.2176518, 1.806409E-10, 7.801898E-4, 0.718525, 3.280751E-6, 3.917096E-6, 3.107757E-4, 5.725619E-5, 6.256337E-6, 1.327308E-14, 7.007109E-7, 9.152054E-16, 2.587392E-9, 1.108956E-6, 1.302802E-5, 3.970065E-12, 1.048488E-17, 1.573677E-23, 2.214497E-6, 1.501105E-8, 1.295192E-13, 6.313442E-5, 7.080638E-16, 7.14576E-6, 1.70556E-7, 3.373829E-7, 8.886171E-16, 1.430445E-16, 6.385274E-6, 1.361225E-9, 3.77673E-9, 8.240779E-8, 1.531821E-10, 5.612257E-8, 0.06225499, 3.124816E-12, 4.036567E-7, 6.389217E-16, 4.683443E-8, 8.744248E-11, 6.688392E-10, 3.670141E-9, 8.703181E-9
0.1135417, 311.8479, 3.347867E-12, 3.263314E-4, 1.584578E-11, 0.2175027, 2.767276E-10, 9.176919E-4, 0.7184166, 3.939348E-6, 4.664453E-6, 3.706557E-4, 7.192028E-5, 7.86397E-6, 2.517345E-14, 8.849889E-7, 1.814717E-15, 3.913455E-9, 1.435516E-6, 1.533114E-5, 6.85847E-12, 1.61095E-17, 4.360902E-23, 2.821377E-6, 2.208721E-8, 2.21965E-13, 7.657643E-5, 1.371083E-15, 8.764596E-6, 2.22141E-7, 4.388919E-7, 1.638654E-15, 2.816916E-16, 8.256021E-6, 1.796184E-9, 5.266286E-9, 1.074944E-7, 2.386181E-10, 7.910065E-8, 0.06226201, 4.891096E-12, 5.991659E-7, 1.143516E-15, 7.432494E-8, 1.5735E-10, 1.132458E-9, 5.976029E-9, 1.253381E-8
0.1145833, 314.0777, 5.208243E-12, 3.416105E-4, 1.947962E-11, 0.2173237, 4.239059E-10, 0.001079546, 0.7182913, 4.737057E-6, 5.553873E-6, 4.422523E-4, 9.039385E-5, 9.887984E-6, 4.786558E-14, 1.118317E-6, 3.599606E-15, 5.903389E-9, 1.860943E-6, 1.804687E-5, 1.193272E-11, 2.503497E-17, 1.227022E-22, 3.597005E-6, 3.280648E-8, 3.787966E-13, 9.291807E-5, 2.673023E-15, 1.075507E-5, 2.895296E-7, 5.713363E-7, 3.083706E-15, 5.602114E-16, 1.068251E-5, 2.380768E-9, 7.339571E-9, 1.403237E-7, 3.7538E-10, 1.115967E-7, 0.06226987, 7.685021E-12, 8.890281E-7, 2.111797E-15, 1.180735E-7, 2.834178E-10, 1.918957E-9, 9.739913E-9, 1.806885E-8
0.115625, 316.7261, 8.116934E-12, 3.575993E-4, 2.416771E-11, 0.2171093, 6.485818E-10, 0.001269661, 0.7181462, 5.703514E-6, 6.609427E-6, 5.277114E-4, 1.136165E-4, 1.242936E-5, 9.102873E-14, 1.413052E-6, 7.128957E-15, 8.875899E-9, 2.414496E-6, 2.124366E-5, 2.088799E-11, 3.938399E-17, 3.50125E-22, 4.58611E-6, 4.917139E-8, 6.421286E-13, 1.127456E-4, 5.242729E-15, 1.319746E-5, 3.773446E-7, 7.437156E-7, 5.896284E-15, 1.124515E-15, 1.382245E-5, 3.17022E-9, 1.021041E-8, 1.83182E-7, 5.960635E-10, 1.574196E-7, 0.06227861, 1.211413E-11, 1.315844E-6, 4.032013E-15, 1.874599E-7, 5.098669E-10, 3.248238E-9, 1.586203E-8, 2.60427E-8
0.1166667, 319.8651, 1.266338E-11, 3.743115E-4, 3.02955E-11, 0.2168529, 9.9006E-10, 0.001492418, 0.7179786, 6.8747E-6, 7.858104E-6, 6.295143E-4, 1.42736E-4, 1.56103E-5, 1.727737E-13, 1.784334E-6, 1.407176E-14, 1.329319E-8, 3.133656E-6, 2.499922E-5, 3.675011E-11, 6.278057E-17, 1.012055E-21, 5.8442E-6, 7.434523E-8, 1.078792E-12, 1.367474E-4, 1.033759E-14, 1.618724E-5, 4.914472E-7, 9.674243E-7, 1.140413E-14, 2.277044E-15, 1.787451E-5, 4.24256E-9, 1.416115E-8, 2.389768E-7, 9.549597E-10, 2.218164E-7, 0.06228828, 1.914904E-11, 1.939234E-6, 7.976556E-15, 2.970744E-7, 9.146918E-10, 5.485137E-9, 2.577899E-8, 3.748992E-8
0.1177083, 323.5763, 1.975983E-11, 3.917567E-4, 3.841859E-11, 0.216547, 1.506185E-9, 0.001752683, 0.7177849, 8.294266E-6, 9.329718E-6, 7.50508E-4, 1.791444E-4, 1.95772E-5, 3.265792E-13, 2.250557E-6, 2.763118E-14, 1.981912E-8, 4.066153E-6, 2.940109E-5, 6.488108E-11, 1.014801E-16, 2.957538E-21, 7.439666E-6, 1.133404E-7, 1.792445E-12, 1.657252E-4, 2.046122E-14, 1.983699E-5, 6.392119E-7, 1.25678E-6, 2.218359E-14, 4.64642E-15, 2.308712E-5, 5.70923E-9, 1.955803E-8, 3.113778E-7, 1.542848E-9, 3.119607E-7, 0.06229883, 3.034033E-11, 2.841075E-6, 1.638165E-14, 4.694492E-7, 1.634293E-9, 9.230424E-9, 4.17666E-8, 5.385716E-8
0.1182292, 325.6825, 2.478964E-11, 4.007589E-4, 4.353655E-11, 0.2163722, 1.861454E-9, 0.001898977, 0.7176769, 9.11753E-6, 1.016172E-5, 8.194544E-4, 2.007249E-4, 2.192223E-5, 4.500359E-13, 2.527797E-6, 3.880939E-14, 2.423122E-8, 4.635515E-6, 3.188239E-5, 8.689289E-11, 1.301125E-16, 5.131576E-21, 8.395963E-6, 1.410349E-7, 2.313939E-12, 1.82438E-4, 2.899223E-14, 2.196015E-5, 7.292428E-7, 1.432912E-6, 3.123628E-14, 6.69659E-15, 2.624668E-5, 6.651702E-9, 2.297619E-8, 3.555644E-7, 1.980252E-9, 3.70394E-7, 0.06230441, 3.836091E-11, 3.438312E-6, 2.390337E-14, 5.922659E-7, 2.201575E-9, 1.204048E-8, 5.339276E-8, 6.464957E-8
0.11875, 327.9759, 3.110231E-11, 4.099479E-4, 4.951841E-11, 0.2161809, 2.299589E-9, 0.002057197, 0.7175607, 1.002781E-5, 1.106515E-5, 8.947481E-4, 2.249448E-4, 2.454861E-5, 6.199687E-13, 2.839614E-6, 5.449453E-14, 2.961854E-8, 5.287776E-6, 3.45718E-5, 1.1663E-10, 1.67612E-16, 8.947677E-21, 9.477645E-6, 1.761948E-7, 2.983168E-12, 2.008405E-4, 4.115121E-14, 2.431198E-5, 8.3225E-7, 1.634294E-6, 4.402605E-14, 9.687918E-15, 2.984865E-5, 7.772028E-9, 2.699307E-8, 4.061818E-7, 2.554156E-9, 4.40265E-7, 0.06231015, 4.85693E-11, 4.16753E-6, 3.537862E-14, 7.495766E-7, 2.985402E-9, 1.578026E-8, 6.85103E-8, 7.771361E-8
0.1192708, 330.4711, 3.904585E-11, 4.193232E-4, 5.653715E-11, 0.2159717, 2.839762E-9, 0.002228136, 0.7174356, 1.103421E-5, 1.204483E-5, 9.769036E-4, 2.520972E-4, 2.748608E-5, 8.53746E-13, 3.189901E-6, 7.64908E-14, 3.618026E-8, 6.03426E-6, 3.748432E-5, 1.568726E-10, 2.169979E-16, 1.568196E-20, 1.069978E-5, 2.20846E-7, 3.838362E-12, 2.210838E-4, 5.854511E-14, 2.691442E-5, 9.499539E-7, 1.864254E-6, 6.216204E-14, 1.406703E-14, 3.395005E-5, 9.106558E-9, 3.169941E-8, 4.640945E-7, 3.30725E-9, 5.23684E-7, 0.06231601, 6.158717E-11, 5.055762E-6, 5.309439E-14, 9.506906E-7, 4.065792E-9, 2.074684E-8, 8.812884E-8, 9.350217E-8
