VARIABLES= Temp_[K], H-H298_[kcal/mol], G-H298_[kcal/mol], Cp_[cal/(mol-K)], S_[cal/(mol-K)], Viscosity_[gm/(cm-s)], Therm_Cond_[erg/(cm-s-K)], Dif_Co_with_H2O_[cm^2/s]
   800.00    2.493    -31.015      4.97      41.89     4.7791E-04  3730.           1.415    
   810.00    2.543    -31.434      4.97      41.95     4.8200E-04  3762.           1.446    
   820.00    2.593    -31.854      4.97      42.01     4.8606E-04  3794.           1.479    
   830.00    2.642    -32.274      4.97      42.07     4.9011E-04  3825.           1.511    
   840.00    2.692    -32.695      4.97      42.13     4.9413E-04  3857.           1.543    
   850.00    2.742    -33.117      4.97      42.19     4.9813E-04  3888.           1.576    
   860.00    2.791    -33.539      4.97      42.24     5.0211E-04  3919.           1.609    
   870.00    2.841    -33.962      4.97      42.30     5.0608E-04  3950.           1.643    
   880.00    2.891    -34.385      4.97      42.36     5.1002E-04  3981.           1.676    
   890.00    2.940    -34.809      4.97      42.42     5.1394E-04  4011.           1.710    
   900.00    2.990    -35.233      4.97      42.47     5.1785E-04  4042.           1.745    
   910.00    3.040    -35.658      4.97      42.53     5.2173E-04  4072.           1.779    
   920.00    3.089    -36.084      4.97      42.58     5.2560E-04  4102.           1.814    
   930.00    3.139    -36.510      4.97      42.63     5.2945E-04  4132.           1.849    
   940.00    3.189    -36.937      4.97      42.69     5.3328E-04  4162.           1.884    
   950.00    3.238    -37.364      4.97      42.74     5.3710E-04  4192.           1.919    
   960.00    3.288    -37.791      4.97      42.79     5.4090E-04  4222.           1.955    
   970.00    3.338    -38.220      4.97      42.84     5.4468E-04  4251.           1.991    
   980.00    3.387    -38.648      4.97      42.89     5.4844E-04  4281.           2.027    
   990.00    3.437    -39.077      4.97      42.94     5.5219E-04  4310.           2.064    
  1000.01    3.487    -39.508      4.97      42.99     5.5593E-04  4339.           2.101    
  1010.00    3.536    -39.937      4.97      43.04     5.5964E-04  4368.           2.138    
  1020.00    3.586    -40.368      4.97      43.09     5.6334E-04  4397.           2.175    
  1030.00    3.636    -40.799      4.97      43.14     5.6702E-04  4426.           2.212    
  1040.00    3.686    -41.231      4.97      43.19     5.7069E-04  4454.           2.250    
  1050.00    3.735    -41.663      4.97      43.24     5.7435E-04  4483.           2.288    
  1060.00    3.785    -42.096      4.97      43.28     5.7799E-04  4511.           2.326    
  1070.00    3.835    -42.529      4.97      43.33     5.8162E-04  4539.           2.365    
  1080.00    3.884    -42.962      4.97      43.38     5.8523E-04  4568.           2.404    
  1090.00    3.934    -43.396      4.97      43.42     5.8883E-04  4596.           2.442    
  1100.00    3.984    -43.831      4.97      43.47     5.9241E-04  4624.           2.482    
  1110.00    4.033    -44.266      4.97      43.51     5.9598E-04  4652.           2.521    
  1120.00    4.083    -44.701      4.97      43.56     5.9954E-04  4679.           2.561    
  1130.00    4.133    -45.137      4.97      43.60     6.0308E-04  4707.           2.601    
  1140.00    4.182    -45.573      4.97      43.64     6.0661E-04  4735.           2.641    
  1150.00    4.232    -46.010      4.97      43.69     6.1013E-04  4762.           2.681    
  1160.00    4.282    -46.447      4.97      43.73     6.1363E-04  4789.           2.722    
  1170.00    4.331    -46.884      4.97      43.77     6.1712E-04  4817.           2.763    
  1180.00    4.381    -47.322      4.97      43.82     6.2060E-04  4844.           2.804    
  1190.00    4.431    -47.761      4.97      43.86     6.2407E-04  4871.           2.845    
  1200.00    4.480    -48.199      4.97      43.90     6.2752E-04  4898.           2.887    
  1210.00    4.530    -48.639      4.97      43.94     6.3096E-04  4925.           2.928    
  1220.00    4.580    -49.078      4.97      43.98     6.3440E-04  4951.           2.971    
  1230.00    4.629    -49.518      4.97      44.02     6.3781E-04  4978.           3.013    
  1240.00    4.679    -49.959      4.97      44.06     6.4122E-04  5005.           3.055    
  1250.00    4.729    -50.399      4.97      44.10     6.4462E-04  5031.           3.098    
  1260.00    4.778    -50.841      4.97      44.14     6.4800E-04  5058.           3.141    
  1270.00    4.828    -51.282      4.97      44.18     6.5138E-04  5084.           3.184    
  1280.00    4.878    -51.724      4.97      44.22     6.5474E-04  5110.           3.227    
  1290.00    4.928    -52.167      4.97      44.26     6.5809E-04  5136.           3.271    
  1300.00    4.977    -52.609      4.97      44.30     6.6143E-04  5162.           3.315    
  1310.00    5.027    -53.053      4.97      44.34     6.6477E-04  5188.           3.359    
  1320.00    5.077    -53.496      4.97      44.37     6.6809E-04  5214.           3.403    
  1330.00    5.126    -53.940      4.97      44.41     6.7140E-04  5240.           3.448    
  1340.00    5.176    -54.384      4.97      44.45     6.7470E-04  5266.           3.492    
  1350.00    5.226    -54.829      4.97      44.48     6.7799E-04  5292.           3.537    
  1360.00    5.275    -55.274      4.97      44.52     6.8127E-04  5317.           3.582    
  1370.00    5.325    -55.719      4.97      44.56     6.8453E-04  5343.           3.628    
  1380.00    5.375    -56.165      4.97      44.59     6.8780E-04  5368.           3.673    
  1390.00    5.424    -56.611      4.97      44.63     6.9105E-04  5394.           3.719    
  1400.00    5.474    -57.058      4.97      44.67     6.9429E-04  5419.           3.765    
  1410.00    5.524    -57.505      4.97      44.70     6.9752E-04  5444.           3.811    
  1420.00    5.573    -57.952      4.97      44.74     7.0074E-04  5469.           3.858    
  1430.00    5.623    -58.399      4.97      44.77     7.0395E-04  5494.           3.904    
  1440.00    5.673    -58.847      4.97      44.81     7.0716E-04  5519.           3.951    
  1450.00    5.722    -59.295      4.97      44.84     7.1035E-04  5544.           3.998    
  1460.00    5.772    -59.744      4.97      44.87     7.1354E-04  5569.           4.046    
  1470.00    5.822    -60.193      4.97      44.91     7.1672E-04  5594.           4.093    
  1480.00    5.871    -60.642      4.97      44.94     7.1988E-04  5619.           4.141    
  1490.00    5.921    -61.092      4.97      44.98     7.2304E-04  5643.           4.189    
  1500.00    5.971    -61.542      4.97      45.01     7.2620E-04  5668.           4.237    
  1510.00    6.020    -61.992      4.97      45.04     7.2934E-04  5692.           4.285    
  1520.00    6.070    -62.443      4.97      45.07     7.3247E-04  5717.           4.334    
  1530.00    6.120    -62.893      4.97      45.11     7.3560E-04  5741.           4.383    
  1540.00    6.170    -63.345      4.97      45.14     7.3872E-04  5766.           4.432    
  1550.00    6.219    -63.796      4.97      45.17     7.4183E-04  5790.           4.481    
  1560.00    6.269    -64.248      4.97      45.20     7.4493E-04  5814.           4.530    
  1570.00    6.319    -64.700      4.97      45.23     7.4802E-04  5838.           4.580    
  1580.00    6.368    -65.153      4.97      45.27     7.5111E-04  5862.           4.630    
  1590.00    6.418    -65.606      4.97      45.30     7.5419E-04  5886.           4.680    
  1600.00    6.468    -66.059      4.97      45.33     7.5726E-04  5910.           4.730    
  1610.00    6.517    -66.512      4.97      45.36     7.6032E-04  5934.           4.780    
  1620.00    6.567    -66.966      4.97      45.39     7.6338E-04  5958.           4.831    
  1630.00    6.617    -67.420      4.97      45.42     7.6643E-04  5982.           4.882    
  1640.00    6.666    -67.874      4.97      45.45     7.6947E-04  6006.           4.933    
  1650.00    6.716    -68.329      4.97      45.48     7.7250E-04  6029.           4.984    
  1660.00    6.766    -68.784      4.97      45.51     7.7553E-04  6053.           5.035    
  1670.00    6.815    -69.239      4.97      45.54     7.7854E-04  6077.           5.087    
  1680.00    6.865    -69.695      4.97      45.57     7.8156E-04  6100.           5.139    
  1690.00    6.915    -70.151      4.97      45.60     7.8456E-04  6123.           5.191    
  1700.00    6.964    -70.607      4.97      45.63     7.8756E-04  6147.           5.243    
  1710.00    7.014    -71.063      4.97      45.66     7.9055E-04  6170.           5.295    
  1720.00    7.064    -71.520      4.97      45.69     7.9353E-04  6194.           5.348    
  1730.00    7.113    -71.977      4.97      45.72     7.9651E-04  6217.           5.401    
  1740.00    7.163    -72.434      4.97      45.75     7.9948E-04  6240.           5.454    
  1750.00    7.213    -72.892      4.97      45.77     8.0245E-04  6263.           5.507    
  1760.00    7.262    -73.350      4.97      45.80     8.0540E-04  6286.           5.561    
  1770.00    7.312    -73.808      4.97      45.83     8.0835E-04  6309.           5.614    
  1780.00    7.362    -74.266      4.97      45.86     8.1130E-04  6332.           5.668    
  1790.00    7.412    -74.725      4.97      45.89     8.1424E-04  6355.           5.722    
  1800.00    7.461    -75.184      4.97      45.91     8.1717E-04  6378.           5.776    
  1810.00    7.511    -75.643      4.97      45.94     8.2009E-04  6401.           5.831    
  1820.00    7.561    -76.103      4.97      45.97     8.2301E-04  6424.           5.885    
  1830.00    7.610    -76.563      4.97      46.00     8.2592E-04  6446.           5.940    
  1840.00    7.660    -77.023      4.97      46.02     8.2883E-04  6469.           5.995    
  1850.00    7.710    -77.483      4.97      46.05     8.3173E-04  6492.           6.050    
  1860.00    7.759    -77.944      4.97      46.08     8.3463E-04  6514.           6.105    
  1870.00    7.809    -78.405      4.97      46.10     8.3751E-04  6537.           6.161    
  1880.00    7.859    -78.866      4.97      46.13     8.4040E-04  6559.           6.217    
  1890.00    7.908    -79.327      4.97      46.16     8.4327E-04  6582.           6.273    
  1900.00    7.958    -79.789      4.97      46.18     8.4614E-04  6604.           6.329    
  1910.00    8.008    -80.251      4.97      46.21     8.4901E-04  6626.           6.385    
  1920.00    8.057    -80.713      4.97      46.23     8.5187E-04  6649.           6.442    
  1930.00    8.107    -81.176      4.97      46.26     8.5472E-04  6671.           6.498    
  1940.00    8.157    -81.639      4.97      46.29     8.5757E-04  6693.           6.555    
  1950.00    8.206    -82.102      4.97      46.31     8.6041E-04  6716.           6.612    
  1960.00    8.256    -82.565      4.97      46.34     8.6325E-04  6738.           6.670    
  1970.00    8.306    -83.028      4.97      46.36     8.6608E-04  6760.           6.727    
  1980.00    8.355    -83.492      4.97      46.39     8.6891E-04  6782.           6.785    
  1990.00    8.405    -83.956      4.97      46.41     8.7173E-04  6804.           6.842    
  2000.00    8.455    -84.420      4.97      46.44     8.7454E-04  6826.           6.900    
  2010.00    8.504    -84.885      4.97      46.46     8.7736E-04  6848.           6.959    
  2020.00    8.554    -85.350      4.97      46.49     8.8016E-04  6870.           7.017    
  2030.00    8.604    -85.815      4.97      46.51     8.8296E-04  6891.           7.076    
  2040.00    8.654    -86.280      4.97      46.54     8.8575E-04  6913.           7.134    
  2050.00    8.703    -86.745      4.97      46.56     8.8854E-04  6935.           7.193    
  2060.00    8.753    -87.211      4.97      46.58     8.9133E-04  6957.           7.252    
  2070.00    8.803    -87.677      4.97      46.61     8.9411E-04  6978.           7.312    
  2080.00    8.852    -88.143      4.97      46.63     8.9688E-04  7000.           7.371    
  2090.00    8.902    -88.610      4.97      46.66     8.9965E-04  7022.           7.431    
  2100.00    8.952    -89.076      4.97      46.68     9.0241E-04  7043.           7.491    
  2110.00    9.001    -89.543      4.97      46.70     9.0517E-04  7065.           7.551    
  2120.00    9.051    -90.010      4.97      46.73     9.0793E-04  7086.           7.611    
  2130.00    9.101    -90.478      4.97      46.75     9.1068E-04  7108.           7.672    
  2140.00    9.150    -90.945      4.97      46.77     9.1342E-04  7129.           7.732    
  2150.00    9.200    -91.413      4.97      46.80     9.1616E-04  7151.           7.793    
  2160.00    9.250    -91.881      4.97      46.82     9.1890E-04  7172.           7.854    
  2170.00    9.299    -92.350      4.97      46.84     9.2163E-04  7193.           7.915    
  2180.00    9.349    -92.818      4.97      46.87     9.2436E-04  7215.           7.976    
  2190.00    9.399    -93.287      4.97      46.89     9.2708E-04  7236.           8.038    
  2200.00    9.448    -93.756      4.97      46.91     9.2979E-04  7257.           8.100    
  2210.00    9.498    -94.225      4.97      46.93     9.3251E-04  7278.           8.161    
  2220.00    9.548    -94.695      4.97      46.96     9.3521E-04  7299.           8.223    
  2230.00    9.597    -95.164      4.97      46.98     9.3792E-04  7320.           8.286    
  2240.00    9.647    -95.634      4.97      47.00     9.4062E-04  7341.           8.348    
  2250.00    9.697    -96.104      4.97      47.02     9.4331E-04  7363.           8.411    
  2260.00    9.747    -96.575      4.97      47.04     9.4600E-04  7384.           8.473    
  2270.00    9.796    -97.045      4.97      47.07     9.4869E-04  7404.           8.536    
  2280.00    9.846    -97.516      4.97      47.09     9.5137E-04  7425.           8.600    
  2290.00    9.896    -97.987      4.97      47.11     9.5405E-04  7446.           8.663    
  2300.00    9.945    -98.458      4.97      47.13     9.5672E-04  7467.           8.726    
  2310.00    9.995    -98.930      4.97      47.15     9.5939E-04  7488.           8.790    
  2320.00   10.045    -99.401      4.97      47.17     9.6205E-04  7509.           8.854    
  2330.00   10.094    -99.873      4.97      47.20     9.6471E-04  7530.           8.918    
  2340.00   10.144   -100.345      4.97      47.22     9.6737E-04  7550.           8.982    
  2350.00   10.194   -100.817      4.97      47.24     9.7002E-04  7571.           9.046    
  2360.00   10.243   -101.290      4.97      47.26     9.7267E-04  7592.           9.111    
  2370.00   10.293   -101.763      4.97      47.28     9.7531E-04  7612.           9.176    
  2380.00   10.343   -102.236      4.97      47.30     9.7796E-04  7633.           9.241    
  2390.00   10.392   -102.709      4.97      47.32     9.8059E-04  7653.           9.306    
  2400.00   10.442   -103.182      4.97      47.34     9.8322E-04  7674.           9.371    
  2410.00   10.492   -103.656      4.97      47.36     9.8585E-04  7695.           9.436    
  2420.00   10.541   -104.129      4.97      47.38     9.8848E-04  7715.           9.502    
  2430.00   10.591   -104.603      4.97      47.41     9.9110E-04  7735.           9.568    
  2440.00   10.641   -105.077      4.97      47.43     9.9371E-04  7756.           9.634    
  2450.00   10.690   -105.552      4.97      47.45     9.9633E-04  7776.           9.700    
  2460.00   10.740   -106.026      4.97      47.47     9.9894E-04  7797.           9.766    
  2470.00   10.790   -106.501      4.97      47.49     1.0015E-03  7817.           9.832    
  2480.00   10.839   -106.976      4.97      47.51     1.0041E-03  7837.           9.899    
  2490.00   10.889   -107.451      4.97      47.53     1.0067E-03  7858.           9.966    
  2500.00   10.939   -107.927      4.97      47.55     1.0093E-03  7878.           10.03    
  2510.00   10.989   -108.402      4.97      47.57     1.0119E-03  7898.           10.10    
  2520.00   11.038   -108.878      4.97      47.59     1.0145E-03  7918.           10.17    
  2530.00   11.088   -109.354      4.97      47.61     1.0171E-03  7938.           10.23    
  2540.00   11.138   -109.830      4.97      47.62     1.0197E-03  7959.           10.30    
  2550.00   11.187   -110.306      4.97      47.64     1.0223E-03  7979.           10.37    
  2560.00   11.237   -110.783      4.97      47.66     1.0248E-03  7999.           10.44    
  2570.00   11.287   -111.260      4.97      47.68     1.0274E-03  8019.           10.51    
  2580.00   11.336   -111.736      4.97      47.70     1.0300E-03  8039.           10.57    
  2590.00   11.386   -112.214      4.97      47.72     1.0325E-03  8059.           10.64    
  2600.00   11.436   -112.691      4.97      47.74     1.0351E-03  8079.           10.71    
  2610.00   11.485   -113.168      4.97      47.76     1.0376E-03  8099.           10.78    
  2620.00   11.535   -113.646      4.97      47.78     1.0402E-03  8119.           10.85    
  2630.00   11.585   -114.124      4.97      47.80     1.0427E-03  8139.           10.92    
  2640.00   11.634   -114.602      4.97      47.82     1.0453E-03  8158.           10.99    
  2650.00   11.684   -115.080      4.97      47.84     1.0478E-03  8178.           11.06    
  2660.00   11.734   -115.559      4.97      47.85     1.0504E-03  8198.           11.13    
  2670.00   11.783   -116.037      4.97      47.87     1.0529E-03  8218.           11.20    
  2680.00   11.833   -116.516      4.97      47.89     1.0554E-03  8238.           11.27    
  2690.00   11.883   -116.995      4.97      47.91     1.0580E-03  8257.           11.34    
  2700.00   11.932   -117.474      4.97      47.93     1.0605E-03  8277.           11.41    
  2710.00   11.982   -117.954      4.97      47.95     1.0630E-03  8297.           11.48    
  2720.00   12.032   -118.433      4.97      47.97     1.0655E-03  8316.           11.55    
  2730.00   12.081   -118.913      4.97      47.98     1.0680E-03  8336.           11.62    
  2740.00   12.131   -119.393      4.97      48.00     1.0706E-03  8356.           11.69    
  2750.00   12.181   -119.873      4.97      48.02     1.0731E-03  8375.           11.76    
  2760.00   12.231   -120.353      4.97      48.04     1.0756E-03  8395.           11.83    
  2770.00   12.280   -120.834      4.97      48.06     1.0781E-03  8414.           11.91    
  2780.00   12.330   -121.315      4.97      48.07     1.0806E-03  8434.           11.98    
  2790.00   12.380   -121.795      4.97      48.09     1.0831E-03  8453.           12.05    
  2800.00   12.429   -122.276      4.97      48.11     1.0856E-03  8473.           12.12    
  2810.00   12.479   -122.758      4.97      48.13     1.0881E-03  8492.           12.19    
  2820.00   12.529   -123.239      4.97      48.14     1.0905E-03  8512.           12.27    
  2830.00   12.578   -123.720      4.97      48.16     1.0930E-03  8531.           12.34    
  2840.00   12.628   -124.202      4.97      48.18     1.0955E-03  8550.           12.41    
  2850.00   12.678   -124.684      4.97      48.20     1.0980E-03  8570.           12.48    
  2860.00   12.727   -125.166      4.97      48.21     1.1005E-03  8589.           12.56    
  2870.00   12.777   -125.648      4.97      48.23     1.1029E-03  8608.           12.63    
  2880.00   12.827   -126.131      4.97      48.25     1.1054E-03  8628.           12.70    
  2890.00   12.876   -126.613      4.97      48.27     1.1079E-03  8647.           12.78    
  2900.00   12.926   -127.096      4.97      48.28     1.1103E-03  8666.           12.85    
  2910.00   12.976   -127.579      4.97      48.30     1.1128E-03  8685.           12.93    
  2920.00   13.025   -128.062      4.97      48.32     1.1153E-03  8705.           13.00    
  2930.00   13.075   -128.545      4.97      48.33     1.1177E-03  8724.           13.07    
  2940.00   13.125   -129.029      4.97      48.35     1.1202E-03  8743.           13.15    
  2950.00   13.174   -129.512      4.97      48.37     1.1226E-03  8762.           13.22    
  2960.00   13.224   -129.996      4.97      48.39     1.1251E-03  8781.           13.30    
  2970.00   13.274   -130.480      4.97      48.40     1.1275E-03  8800.           13.37    
  2980.00   13.323   -130.964      4.97      48.42     1.1300E-03  8819.           13.45    
  2990.00   13.373   -131.448      4.97      48.44     1.1324E-03  8838.           13.52    
  3000.00   13.423   -131.933      4.97      48.45     1.1348E-03  8857.           13.60    
