TITLE="Graphics"
VARIABLES= "koeff", "vel400_chemk"
 5.00000000000000e-001    1.71965811965812e+003
 5.99110546378653e-001    1.91837606837607e+003
 7.00127064803050e-001    2.08931623931624e+003
 7.99237611181703e-001    2.23461538461538e+003
 9.00254129606099e-001    2.35641025641026e+003
 9.99364675984752e-001    2.43333333333333e+003
 1.10038119440915e+000    2.45042735042735e+003
 1.19949174078780e+000    2.42692307692308e+003
 1.30050825921220e+000    2.39273504273504e+003
 1.39961880559085e+000    2.35213675213675e+003
 1.50063532401525e+000    2.31581196581197e+003
 1.59974587039390e+000    2.27735042735043e+003
 1.69885641677255e+000    2.24102564102564e+003
 1.79987293519695e+000    2.20470085470085e+003
 1.89898348157560e+000    2.17051282051282e+003
