TITLE="Graphics"
VARIABLES= "koeff", "vel400_chemk"
 5.00000000000000e-001    1.17660550458716e+002
 5.99110546378653e-001    1.83256880733945e+002
 6.98221092757306e-001    2.43807339449541e+002
 7.99237611181703e-001    2.99311926605505e+002
 8.98348157560356e-001    3.44724770642202e+002
 9.99364675984752e-001    3.80045871559633e+002
 1.10038119440915e+000    4.10321100917431e+002
 1.19949174078780e+000    4.33027522935780e+002
 1.30050825921220e+000    4.50688073394495e+002
 1.39961880559085e+000    4.63302752293578e+002
 1.49872935196950e+000    4.73394495412844e+002
 1.59974587039390e+000    4.78440366972477e+002
 1.70076238881830e+000    4.80963302752294e+002
 1.80177890724269e+000    4.75917431192661e+002
 1.90088945362135e+000    4.75917431192661e+002
 2.00000000000000e+000    4.70871559633028e+002
