TITLE="Graphics"
VARIABLES= "koeff", "vel300_chemk"
 5.00000000000000e-001    1.63632478632479e+003
 6.01016518424396e-001    1.83504273504274e+003
 7.00127064803050e-001    2.01452991452991e+003
 7.99237611181703e-001    2.17051282051282e+003
 9.00254129606099e-001    2.29658119658120e+003
 9.99364675984752e-001    2.38418803418803e+003
 1.10038119440915e+000    2.39700854700855e+003
 1.19949174078780e+000    2.36709401709402e+003
 1.29860228716645e+000    2.32863247863248e+003
 1.40152477763659e+000    2.28589743589744e+003
 1.50063532401525e+000    2.24743589743590e+003
 1.60165184243964e+000    2.20683760683761e+003
 1.70076238881830e+000    2.16837606837607e+003
 1.79987293519695e+000    2.12991452991453e+003
 1.90088945362135e+000    2.09572649572650e+003
